source,report_id,ts_code,sec_name,forecast_years,comparable_years,outside_reference_range_years,cross_year_implied_price_common_range_exists,cross_year_common_lower,cross_year_common_upper,reference_price_exact,missing_input_only,maximum_absolute_point_relative_difference
国信完整已提取原件,AP202511041774868809,600690.SH,海尔智家,3,3,0,True,26.69225,26.95875,26.81,False,0.0026109660574412533
国信完整已提取原件,AP202511041774868842,000333.SZ,美的集团,3,3,0,True,76.22125,76.86175,76.40,False,0.0029712041884816754
国信完整已提取原件,AP202511041774875507,601336.SH,新华保险,3,0,0,,,,66.55,True,
国信完整已提取原件,AP202511041774883957,600066.SH,宇通客车,3,3,0,True,32.23175,32.41475,32.33,False,0.0032168264769563875
国信完整已提取原件,AP202511041774883963,002839.SZ,张家港行,3,3,0,True,4.33275,4.46725,4.44,False,0.009234234234234234
国信完整已提取原件,AP202511041774883965,601628.SH,中国人寿,3,0,0,,,,43.08,True,
国信完整已提取原件,AP202511041774883969,601601.SH,中国太保,3,0,0,,,,35.13,True,
国信完整已提取原件,AP202511041774937662,600875.SH,东方电气,3,3,0,True,21.16625,21.25975,21.22,False,0.004995287464655985
国信完整已提取原件,AP202511041775126027,601985.SH,中国核电,3,3,0,True,8.99675,9.12875,9.10,False,0.00901098901098901
国信完整已提取原件,AP202511051775477256,601138.SH,工业富联,3,3,0,True,74.75325,74.94125,74.89,False,0.0032981706502870876
国信完整已提取原件,AP202511051775482887,000596.SZ,古井贡酒,3,3,0,True,159.17775,159.71125,159.35,False,0.0021838719799184185
国信完整已提取原件,AP202511051775482889,603501.SH,豪威集团,3,3,0,True,129.10275,129.64125,129.56,False,0.002261500463105897
国信完整已提取原件,AP202511051775482910,300408.SZ,三环集团,3,3,0,True,49.51875,49.80375,49.77,False,0.004259594133011854
国信完整已提取原件,AP202511051775482916,002572.SZ,索菲亚,3,3,0,True,12.93975,13.09425,13.03,False,0.003837298541826554
国信完整已提取原件,AP202511051775482919,300433.SZ,蓝思科技,3,3,1,True,29.59125,29.83875,29.57,False,0.00750760906323977
国信完整已提取原件,AP202511051775482926,000630.SZ,铜陵有色,3,3,0,True,4.98375,5.07525,5.04,False,0.013095238095238096
国信完整已提取原件,AP202511051775675215,603369.SH,今世缘,3,3,3,True,38.73375,39.00075,38.13,False,0.02113821138211382
国信完整已提取原件,AP202511051775675216,002304.SZ,洋河股份,3,3,2,True,70.74975,71.01825,70.56,False,0.006462585034013605
国信完整已提取原件,AP202511051775744435,603833.SH,欧派家居,3,3,0,True,51.76925,52.11625,51.90,False,0.003063583815028902
国信完整已提取原件,AP202511051775748869,688271.SH,联影医疗,3,3,3,True,151.95125,152.47225,137.00,False,0.11234306569343065
国信完整已提取原件,AP202511061776095173,603296.SH,华勤技术,3,3,3,True,100.24875,100.53225,96.54,False,0.04253159312202196
国信完整已提取原件,AP202511061776095188,002415.SZ,海康威视,3,3,3,True,33.18275,33.48275,31.79,False,0.049575338156653034
国信完整已提取原件,AP202511061776095220,603986.SH,兆易创新,3,3,3,True,157.54125,158.33175,224.99,False,0.29826214498422154
国信完整已提取原件,AP202511061776343728,002821.SZ,凯莱英,3,3,0,True,93.84375,94.10475,93.91,False,0.0025982323501224577
国信完整已提取原件,AP202511061776343734,300760.SZ,迈瑞医疗,3,3,0,True,205.66125,206.40675,206.27,False,0.0024240073689824016
国信完整已提取原件,AP202511061776348139,601919.SH,中远海控,3,3,0,True,14.93725,15.03375,15.02,False,0.007323568575233023
国信完整已提取原件,AP202511061776348140,600026.SH,中远海能,3,3,0,True,12.29075,12.45375,12.41,False,0.005479452054794521
国信完整已提取原件,AP202511071776710415,300999.SZ,金龙鱼,3,3,3,True,31.65375,32.09625,31.42,False,0.01712285168682368
国信完整已提取原件,AP202511071776749650,601186.SH,中国铁建,3,3,0,True,7.970625,8.033625,8.01,False,0.0010986267166042446
国信完整已提取原件,AP202511071776792643,601390.SH,中国中铁,3,3,2,True,5.786875,5.825875,5.67,False,0.02599647266313933
国信完整已提取原件,AP202511071776926482,600406.SH,国电南瑞,3,3,3,True,24.61625,24.76425,25.35,False,0.029388560157790927
国信完整已提取原件,AP202511071776998736,002050.SZ,三花智控,3,3,3,True,46.70175,47.12925,50.36,False,0.06999602859412232
国信完整已提取原件,AP202511101778532337,688047.SH,龙芯中科,3,3,0,True,133.34825,135.08625,133.68,False,0.013644524236983842
国信完整已提取原件,AP202511101778751806,300832.SZ,新产业,3,3,3,True,61.82025,62.17175,62.34,False,0.006737247353224254
国信完整已提取原件,AP202511111779285600,601689.SH,拓普集团,3,3,3,True,73.42075,73.91925,74.05,False,0.005550303848750844
国信完整已提取原件,AP202511111779285613,603939.SH,益丰药房,3,3,3,True,23.14575,23.29875,24.54,False,0.05680521597392013
国信完整已提取原件,AP202511131780569395,600588.SH,用友网络,3,3,3,True,13.46575,13.62375,14.87,False,0.14512441156691325
国信完整已提取原件,AP202511141781065168,600339.SH,中油工程,3,3,0,True,3.699675,3.829275,3.76,False,0.018085106382978722
国信完整已提取原件,AP202511171783013221,002085.SZ,万丰奥威,3,3,3,True,16.66975,16.86525,16.45,False,0.023100303951367782
国信完整已提取原件,AP202511191784113063,603233.SH,大参林,3,3,3,True,18.51525,18.72675,18.16,False,0.027312775330396475
国信完整已提取原件,AP202511191784362219,688072.SH,拓荆科技,3,3,3,True,329.55975,330.58275,327.19,False,0.00916898438216327
国信完整已提取原件,AP202511271789129465,000725.SZ,京东方A,3,3,2,True,3.95325,4.06725,3.86,False,0.04455958549222798
国信完整已提取原件,AP202512101797640291,300628.SZ,亿联网络,3,3,0,True,34.52325,34.67225,34.59,False,0.003960682278115062
国信完整已提取原件,AP202512241807260581,601995.SH,中金公司,3,3,2,False,35.506625,24.303075,35.53,False,0.3188854489164087
国信完整已提取原件,AP202512281810079361,601211.SH,国泰海通,3,3,0,True,20.748175,20.794375,20.76,False,0.0027167630057803468
国信完整已提取原件,AP202601191818093951,605499.SH,东鹏饮料,3,3,2,True,267.173725,267.463925,266.86,False,0.0019167353668590272
国信完整已提取原件,AP202601211818190795,002142.SZ,宁波银行,3,3,0,True,28.50525,28.83625,28.55,False,0.007635726795096322
国信完整已提取原件,AP202601221818279171,601166.SH,兴业银行,3,3,3,True,19.91975,20.32625,19.61,False,0.026517083120856707
国信完整已提取原件,AP202601251818397680,600036.SH,招商银行,3,3,0,True,37.471525,37.535575,37.50,False,0.0008746666666666667
国信完整已提取原件,AP202601251818397743,600926.SH,杭州银行,3,3,3,True,18.21675,18.36175,15.28,False,0.20510471204188482
国信完整已提取原件,AP202601251818402960,002558.SZ,巨人网络,3,3,3,True,49.17675,49.63575,49.81,False,0.008391889178879742
国信完整已提取原件,AP202602061819805581,600029.SH,南方航空,3,3,0,True,8.18925,8.30025,8.25,False,0.01575757575757576
国信完整已提取原件,AP202602111819878677,001280.SZ,中国铀业,3,3,0,True,92.42125,92.73525,92.59,False,0.004395723080246247
国信完整已提取原件,AP202602121819895987,000768.SZ,中航西飞,3,3,1,True,29.07575,29.26975,29.40,False,0.015510204081632653
国信完整已提取原件,AP202602271820103754,002032.SZ,苏泊尔,3,3,0,True,44.06275,44.32675,44.12,False,0.0035811423390752495
国信完整已提取原件,AP202603091820403506,000975.SZ,山金国际,3,3,0,True,30.32575,30.54525,30.49,False,0.004001311905542801
国信完整已提取原件,AP202603131820539047,600989.SH,宝丰能源,3,3,0,True,33.69975,33.85375,33.73,False,0.004565668544322561
国信完整已提取原件,AP202603131820539292,600132.SH,重庆啤酒,3,3,0,True,56.50225,56.73525,56.60,False,0.0025618374558303886
国信完整已提取原件,AP202603131820554662,300750.SZ,宁德时代,3,3,0,True,394.68975,396.43725,395.50,False,0.0017800252844500633
国信完整已提取原件,AP202603181820612062,600309.SH,万华化学,3,3,0,True,79.31075,79.61625,79.43,False,0.00292081077678459
国信完整已提取原件,AP202603191820648186,600519.SH,贵州茅台,3,3,3,True,1459.13875,1464.49575,1468.80,False,0.00542619825708061
国信完整已提取原件,AP202603201820662052,600660.SH,福耀玻璃,3,3,0,True,57.36575,57.86675,57.75,False,0.0036363636363636364
国信完整已提取原件,AP202603221820687528,601998.SH,中信银行,3,3,0,True,7.89525,8.03025,7.97,False,0.004265997490589712
国信完整已提取原件,AP202603221820687530,000001.SZ,平安银行,3,3,0,True,10.68625,10.78925,10.77,False,0.010306406685236769
国信完整已提取原件,AP202603221820688482,300059.SZ,东方财富,3,3,0,True,20.06325,20.34875,20.21,False,0.0004948045522018803
国信完整已提取原件,AP202603231820690194,601899.SH,紫金矿业,3,3,0,True,31.49175,31.72975,31.65,False,0.004739336492890996
国信完整已提取原件,AP202603231820692897,601799.SH,星宇股份,3,3,0,True,126.52575,126.94675,126.79,False,0.0026815994952283304
国信完整已提取原件,AP202603251820735555,002648.SZ,卫星化学,3,3,0,True,25.92125,26.18875,26.02,False,0.0027286702536510376
国信完整已提取原件,AP202603251820737829,001979.SZ,招商蛇口,3,3,0,True,8.62025,9.00075,8.86,False,0.01580135440180587
国信完整已提取原件,AP202603251820738804,601808.SH,中海油服,3,3,0,True,16.26825,16.40925,16.36,False,0.00519559902200489
国信完整已提取原件,AP202603261820760014,600968.SH,海油发展,3,3,2,True,4.48875,4.58325,4.62,False,0.023376623376623377
国信完整已提取原件,AP202603261820762911,601628.SH,中国人寿,3,0,0,,,,39.49,True,
国信完整已提取原件,AP202603261820770467,688111.SH,金山办公,3,3,3,True,239.74625,240.42125,243.11,False,0.013076385175434989
国信完整已提取原件,AP202603271820802524,601166.SH,兴业银行,3,3,0,True,18.74525,19.10225,18.88,False,0.004396186440677966
国信完整已提取原件,AP202603271820811243,600030.SH,中信证券,3,3,0,True,24.102625,24.156225,24.13,False,0.0015913800248653128
国信完整已提取原件,AP202603271820811260,601318.SH,中国平安,3,0,0,,,,56.80,True,
国信完整已提取原件,AP202603271820811382,600938.SH,中国海油,3,3,2,True,40.78125,41.00875,41.07,False,0.006866325785244704
国信完整已提取原件,AP202603271820812909,601601.SH,中国太保,3,0,0,,,,37.09,True,
国信完整已提取原件,AP202603291820836501,601211.SH,国泰海通,3,3,0,True,16.784975,16.877025,16.80,False,0.002285714285714286
国信完整已提取原件,AP202603291820836506,600036.SH,招商银行,3,3,0,True,39.400075,39.493125,39.44,False,0.0005831643002028397
国信完整已提取原件,AP202603291820836507,601336.SH,新华保险,3,0,0,,,,63.32,True,
国信完整已提取原件,AP202603291820837609,601658.SH,邮储银行,3,3,0,True,5.03875,5.11125,5.06,False,0.009881422924901186
国信完整已提取原件,AP202603301820851211,600958.SH,东方证券,3,3,3,False,16.23625,15.13775,9.11,False,0.7980241492864983
国信完整已提取原件,AP202603301820851214,601377.SH,兴业证券,3,3,0,True,6.01325,6.11375,6.06,False,0.009900990099009901
国信完整已提取原件,AP202603301820852416,603288.SH,海天味业,3,3,0,True,39.63575,39.75125,39.70,False,0.003954659949622167
国信完整已提取原件,AP202603301820852578,601857.SH,中国石油,3,3,0,True,11.94375,12.13875,12.07,False,0.0034797017398508698
国信完整已提取原件,AP202603301820855199,600754.SH,锦江酒店,3,3,0,True,27.28375,27.38925,27.36,False,0.005153508771929825
国信完整已提取原件,AP202603301820861822,600497.SH,驰宏锌锗,3,3,0,True,7.80225,7.95825,7.95,False,0.013836477987421384
国信完整已提取原件,AP202603311820892875,601988.SH,中国银行,3,3,3,True,5.27275,5.32875,5.67,False,0.07301587301587302
国信完整已提取原件,AP202603311820897161,601939.SH,建设银行,3,3,0,True,9.46125,9.61875,9.51,False,0.005573080967402734
国信完整已提取原件,AP202603311820897212,601872.SH,招商轮船,3,3,0,True,17.02875,17.24175,17.03,False,0.007633587786259542
国信完整已提取原件,AP202603311820899271,601328.SH,交通银行,3,3,0,True,6.93375,7.03125,6.97,False,0.007173601147776184
国信完整已提取原件,AP202603311820903660,600426.SH,华鲁恒升,3,3,0,True,37.04625,37.34475,37.17,False,0.0019101425881086899
国信完整已提取原件,AP202603311820903667,600219.SH,南山铝业,3,3,3,True,5.99325,6.02775,6.49,False,0.08320493066255778
国信完整已提取原件,AP202603311820910871,601916.SH,浙商银行,3,3,0,True,3.06375,3.13875,3.09,False,0.009708737864077669
国信完整已提取原件,AP202603311820915978,601818.SH,光大银行,3,3,0,True,3.24275,3.29725,3.28,False,0.012195121951219513
国信完整已提取原件,AP202603311820915998,601688.SH,华泰证券,3,3,0,True,18.158175,18.253325,18.21,False,0.0005491488193300384
国信完整已提取原件,AP202603311820916091,002839.SZ,张家港行,3,3,0,True,4.44075,4.51975,4.49,False,0.008908685968819599
国信完整已提取原件,AP202603311820916174,600000.SH,浦发银行,3,3,0,True,9.98875,10.02575,10.01,False,0.009790209790209791
国信完整已提取原件,AP202603311820916237,600398.SH,海澜之家,3,3,0,True,6.48925,6.53625,6.50,False,0.012153846153846154
国信完整已提取原件,AP202603311820916382,600600.SH,青岛啤酒,3,3,3,True,62.39025,62.85475,62.18,False,0.0076551945963332264
国信完整已提取原件,AP202603311820922455,601995.SH,中金公司,3,3,3,False,52.89875,48.42075,32.59,False,0.6302546793494938
国信完整已提取原件,AP202604011820939324,002466.SZ,天齐锂业,3,3,0,True,57.09525,57.49425,57.24,False,0.0023584905660377358
国信完整已提取原件,AP202604011820939343,601077.SH,渝农商行,3,3,0,True,7.03525,7.10775,7.05,False,0.011063829787234043
国信完整已提取原件,AP202604011820954883,300454.SZ,深信服,3,3,3,True,103.27625,103.65125,101.72,False,0.01888517499016909
国信完整已提取原件,AP202604011820954902,002460.SZ,赣锋锂业,3,3,0,True,78.32175,78.44875,78.38,False,0.0031130390405715745
国信完整已提取原件,AP202604011820960354,601898.SH,中煤能源,3,3,1,True,17.09325,17.24625,17.26,False,0.008516801853997683
国信完整已提取原件,AP202604011820960372,600188.SH,兖矿能源,3,3,3,True,20.29275,20.51125,19.01,False,0.07501315097317202
国信完整已提取原件,AP202604021820970861,600582.SH,天地科技,3,3,0,True,5.75575,5.81875,5.77,False,0.01074523396880416
国信完整已提取原件,AP202604021820970877,000792.SZ,盐湖股份,3,3,0,True,36.05775,36.25425,36.23,False,0.004581838255589291
国信完整已提取原件,AP202604021820987514,600633.SH,浙数文化,3,3,3,True,12.02175,12.13875,12.46,False,0.036436597110754414
国信完整已提取原件,AP202604021820987590,601168.SH,西部矿业,3,3,0,True,26.05325,26.32225,26.17,False,0.002483760030569354
国信完整已提取原件,AP202604021820987623,300274.SZ,阳光电源,3,3,3,True,134.91075,135.50625,127.25,False,0.06429862475442043
国信完整已提取原件,AP202604031821004038,600066.SH,宇通客车,3,3,0,True,32.42225,32.71575,32.60,False,0.00245398773006135
国信完整已提取原件,AP202604031821009328,601888.SH,中国中免,3,3,0,True,69.865875,70.025025,70.00,False,0.0015714285714285715
国信完整已提取原件,AP202604031821017569,601088.SH,中国神华,3,3,0,True,47.58125,47.86875,47.69,False,0.002474313273222898
国信完整已提取原件,AP202604031821017580,600547.SH,山东黄金,3,3,0,True,39.84375,40.11375,40.03,False,0.0031976017986510116
国信完整已提取原件,AP202604031821017602,600362.SH,江西铜业,3,3,0,True,43.00425,43.33225,43.26,False,0.004507628294036061
国信完整已提取原件,AP202604061821031387,000807.SZ,云铝股份,3,3,0,True,31.70925,32.20125,31.99,False,0.0010940919037199124
国信完整已提取原件,AP202604061821031395,002532.SZ,天山铝业,3,3,0,True,17.13225,17.31375,17.29,False,0.006940427993059572
国信完整已提取原件,AP202604061821031432,601600.SH,中国铝业,3,3,0,True,11.13625,11.28775,11.21,False,0.003389830508474576
国信完整已提取原件,AP202604071821038407,600690.SH,海尔智家,3,3,0,True,21.28425,21.47525,21.38,False,0.0036014967259120675
国信完整已提取原件,AP202604081821058822,300760.SZ,迈瑞医疗,3,3,0,True,157.55175,158.41875,157.76,False,0.001584685598377282
国信完整已提取原件,AP202604081821065626,002050.SZ,三花智控,3,3,2,True,42.88025,43.23375,42.81,False,0.007358093903293623
国信完整已提取原件,AP202604081821065709,000333.SZ,美的集团,3,3,0,True,76.32875,76.38475,76.35,False,0.004872298624754421
国信完整已提取原件,AP202604091821080754,600415.SH,小商品城,3,3,0,True,13.582625,13.654125,13.65,False,0.003956043956043956
国信完整已提取原件,AP202604091821093489,603799.SH,华友钴业,3,3,0,True,60.91875,61.30075,61.09,False,0.0034375511540350305
国信完整已提取原件,AP202604101821115909,600030.SH,中信证券,3,3,0,True,24.133725,24.238875,24.15,False,0.0017391304347826088
国信完整已提取原件,AP202604101821121877,603993.SH,洛阳钼业,3,3,0,True,19.06025,19.23375,19.12,False,0.004497907949790795
国信完整已提取原件,AP202604121821140233,000878.SZ,云南铜业,3,3,0,True,18.62325,18.78425,18.65,False,0.005898123324396783
国信完整已提取原件,AP202604121821141182,300866.SZ,安克创新,3,3,0,True,116.429625,116.557075,116.50,False,0.0004703862660944206
国信完整已提取原件,AP202604131821145669,605499.SH,东鹏饮料,3,3,0,True,199.968875,200.210475,200.12,False,0.002073755746552069
国信完整已提取原件,AP202604131821160703,600339.SH,中油工程,3,3,0,True,4.369375,4.516425,4.48,False,0.02935267857142857
国信完整已提取原件,AP202604141821169797,300979.SZ,华利集团,3,3,3,True,44.26425,44.58675,43.39,False,0.025259276330951833
国信完整已提取原件,AP202604141821178066,600893.SH,航发动力,3,3,0,True,51.09975,51.77525,51.46,False,0.018655266226195105
国信完整已提取原件,AP202604141821191452,601021.SH,春秋航空,3,3,3,True,47.07675,47.25125,46.53,False,0.016548463356973995
国信完整已提取原件,AP202604161821254691,601958.SH,金钼股份,3,3,0,True,19.21725,19.41875,19.28,False,0.004149377593360996
国信完整已提取原件,AP202604161821256000,002001.SZ,新和成,3,3,0,True,36.37125,36.62175,36.59,False,0.004810057392730254
国信完整已提取原件,AP202604161821265916,002468.SZ,申通快递,3,3,0,True,16.33475,16.42325,16.39,False,0.006284319707138499
国信完整已提取原件,AP202604161821273978,000729.SZ,燕京啤酒,3,3,3,True,13.27375,13.40625,12.99,False,0.03094688221709007
国信完整已提取原件,AP202604171821287385,600827.SH,百联股份,3,3,0,True,8.51975,8.67825,8.57,False,0.014469078179696617
国信完整已提取原件,AP202604171821298291,300750.SZ,宁德时代,3,3,0,True,453.76125,455.02825,453.98,False,0.00260584166703379
国信完整已提取原件,AP202604191821320244,600519.SH,贵州茅台,3,3,3,True,1461.88025,1463.64825,1407.24,False,0.041679457661806085
国信完整已提取原件,AP202604191821321883,002841.SZ,视源股份,3,3,0,True,35.10775,35.34175,35.12,False,0.005068337129840546
国信完整已提取原件,AP202604201821352869,600048.SH,保利发展,3,3,0,True,5.93475,6.13725,6.07,False,0.011532125205930808
国信完整已提取原件,AP202604211821394582,600309.SH,万华化学,3,3,0,True,87.03275,87.71825,87.49,False,0.0014858841010401188
国信完整已提取原件,AP202604211821394901,002653.SZ,海思科,3,3,0,True,55.83225,56.33775,56.02,False,0.00849696536951089
国信完整已提取原件,AP202604221821432622,000630.SZ,铜陵有色,3,3,0,True,6.32775,6.46925,6.45,False,0.010232558139534883
国信完整已提取原件,AP202604221821434870,600660.SH,福耀玻璃,3,3,0,True,60.15275,60.32325,60.20,False,0.004152823920265781
国信完整已提取原件,AP202604231821486819,600160.SH,巨化股份,3,3,0,True,33.65375,34.01025,33.93,False,0.003094606542882405
国信完整已提取原件,AP202604241821529171,300144.SZ,宋城演艺,3,3,0,True,7.56425,7.76525,7.71,False,0.007003891050583658
国信完整已提取原件,AP202604241821530898,600989.SH,宝丰能源,3,3,0,True,28.66725,28.94375,28.78,False,0.0020847810979847115
国信完整已提取原件,AP202604241821530913,600926.SH,杭州银行,3,3,0,True,17.31225,17.46725,17.42,False,0.008036739380022962
国信完整已提取原件,AP202604241821540438,600809.SH,山西汾酒,3,3,0,True,136.39725,137.01375,136.91,False,0.0032722226280037982
国信完整已提取原件,AP202604241821540580,600143.SH,金发科技,3,3,0,True,16.813575,16.889325,16.86,False,0.006215895610913405
国信完整已提取原件,AP202604241821553901,600395.SH,盘江股份,3,3,0,True,5.77975,5.89475,5.84,False,0.008561643835616438
国信完整已提取原件,AP202604241821566850,300888.SZ,稳健医疗,3,3,0,True,31.093875,31.265325,31.15,False,0.0012199036918138042
国信完整已提取原件,AP202604261821586735,601211.SH,国泰海通,3,3,3,True,16.784975,16.877025,16.72,False,0.007081339712918661
国信完整已提取原件,AP202604261821586755,002142.SZ,宁波银行,3,3,0,True,32.27875,32.61825,32.30,False,0.0086687306501548
国信完整已提取原件,AP202604261821586758,600415.SH,小商品城,3,3,0,True,13.565475,13.640875,13.63,False,0.003462949376375642
国信完整已提取原件,AP202604261821586763,000001.SZ,平安银行,3,3,0,True,10.94625,11.10375,11.00,False,0.007
国信完整已提取原件,AP202604261821586765,601838.SH,成都银行,3,3,0,True,18.30875,18.45375,18.37,False,0.008274360370168753
国信完整已提取原件,AP202604261821586821,601825.SH,沪农商行,3,3,0,True,9.07625,9.25925,9.13,False,0.0051478641840087625
国信完整已提取原件,AP202604261821586823,300498.SZ,温氏股份,3,3,1,True,16.51075,16.66675,16.68,False,0.013908872901678656
国信完整已提取原件,AP202604261821586829,002714.SZ,牧原股份,3,3,3,True,45.21625,45.62175,44.72,False,0.01757602862254025
国信完整已提取原件,AP202604261821587095,600030.SH,中信证券,3,3,3,True,24.133725,24.238875,26.23,False,0.07808616088448342
国信完整已提取原件,AP202604261821593130,002821.SZ,凯莱英,3,3,3,True,113.81625,114.49625,117.08,False,0.025247693884523404
国信完整已提取原件,AP202604261821593134,603259.SH,药明康德,3,3,3,True,99.31125,99.79125,100.08,False,0.007284172661870504
国信完整已提取原件,AP202604271821597817,600519.SH,贵州茅台,3,3,0,True,1454.42025,1458.66375,1458.49,False,0.002254386385919684
国信完整已提取原件,AP202604271821617800,300408.SZ,三环集团,3,3,0,True,74.75325,75.03475,74.99,False,0.0033337778370449394
国信完整已提取原件,AP202604271821618022,300957.SZ,贝泰妮,3,3,0,True,38.217375,38.424475,38.38,False,0.0017040125065138092
国信完整已提取原件,AP202604281821656797,300059.SZ,东方财富,3,3,0,True,19.61375,19.84325,19.70,False,0.0029441624365482235
国信完整已提取原件,AP202604281821656870,600426.SH,华鲁恒升,3,3,0,True,37.71375,38.08425,37.94,False,0.0014760147601476014
国信完整已提取原件,AP202604281821656881,002299.SZ,圣农发展,3,3,3,True,18.72075,18.98775,18.63,False,0.01288244766505636
国信完整已提取原件,AP202604281821693600,000729.SZ,燕京啤酒,3,3,1,True,12.53375,12.66375,12.71,False,0.012903225806451613
国信完整已提取原件,AP202604281821693688,601225.SH,陕西煤业,3,3,0,True,25.35225,25.51325,25.38,False,0.005516154452324665
国信完整已提取原件,AP202604291821727070,002001.SZ,新和成,3,3,0,True,35.23025,35.59075,35.39,False,0.0012150324950551002
国信完整已提取原件,AP202604291821727243,002493.SZ,荣盛石化,3,3,0,True,13.00725,13.13375,13.03,False,0.008749040675364543
国信完整已提取原件,AP202604291821727979,600938.SH,中国海油,3,3,3,True,40.83125,41.10125,39.77,False,0.032537088257480515
国信完整已提取原件,AP202604291821728065,002756.SZ,永兴材料,3,3,0,True,75.85625,76.34325,76.18,False,0.001640850616959832
国信完整已提取原件,AP202604291821731872,600036.SH,招商银行,3,3,0,True,39.576625,39.656925,39.60,False,0.0010025252525252524
国信完整已提取原件,AP202604291821772287,600315.SH,上海家化,3,3,2,True,20.49925,20.73825,20.80,False,0.012884615384615385
国信完整已提取原件,AP202604291821772293,601601.SH,中国太保,3,0,0,,,,36.34,True,
国信完整已提取原件,AP202604291821772525,601318.SH,中国平安,3,0,0,,,,57.63,True,
国信完整已提取原件,AP202604291821773056,002304.SZ,洋河股份,3,3,1,True,49.19375,49.47375,49.50,False,0.005050505050505051
国信完整已提取原件,AP202604291821773195,603288.SH,海天味业,3,3,0,True,39.12975,39.40625,39.26,False,0.001935812531839022
国信完整已提取原件,AP202604291821781059,300133.SZ,华策影视,3,3,0,True,8.93025,9.24075,9.11,False,0.014050493962678375
国信完整已提取原件,AP202604291821781552,300413.SZ,芒果超媒,3,3,0,True,19.51125,19.72375,19.54,False,0.00593654042988741
国信完整已提取原件,AP202604301821799320,300979.SZ,华利集团,3,3,0,True,41.27175,41.64525,41.43,False,0.0016895969104513638
国信完整已提取原件,AP202604301821812604,600188.SH,兖矿能源,3,3,3,True,20.29275,20.51125,23.17,False,0.12093223996547259
国信完整已提取原件,AP202604301821812920,300866.SZ,安克创新,3,3,0,True,119.949375,120.131075,120.03,False,0.0003949012746813297
国信完整已提取原件,AP202604301821827526,601898.SH,中煤能源,3,3,3,True,17.09325,17.24625,18.71,False,0.08535542490646714
国信完整已提取原件,AP202604301821827556,600489.SH,中金黄金,3,3,0,True,25.96825,26.25825,26.07,False,0.0028768699654775605
国信完整已提取原件,AP202604301821828062,601577.SH,长沙银行,3,3,0,True,9.46875,9.64875,9.55,False,0.006701570680628272
国信完整已提取原件,AP202604301821836568,601857.SH,中国石油,3,3,3,True,11.94375,12.13875,12.25,False,0.018122448979591838
国信完整已提取原件,AP202604301821865021,601816.SH,京沪高铁,3,3,0,True,4.91625,5.02125,4.94,False,0.015587044534412956
国信完整已提取原件,AP202604301821865342,601688.SH,华泰证券,3,3,3,True,18.158175,18.253325,19.29,False,0.05650596163815448
国信完整已提取原件,AP202604301821865456,600066.SH,宇通客车,3,3,0,True,36.38225,36.60375,36.48,False,0.0028782894736842104
国信完整已提取原件,AP202604301821865601,601799.SH,星宇股份,3,3,0,True,125.50125,125.91925,125.70,False,0.0029832935560859188
国信完整已提取原件,AP202604301821870478,600919.SH,江苏银行,3,3,0,True,11.24475,11.46075,11.30,False,0.008495575221238939
国信完整已提取原件,AP202605051821967069,600115.SH,中国东航,3,3,0,True,4.28875,4.38625,4.36,False,0.05596330275229358
国信完整已提取原件,AP202605051821967070,601628.SH,中国人寿,3,0,0,,,,36.67,True,
国信完整已提取原件,AP202605051821967074,601995.SH,中金公司,3,3,3,False,52.89875,48.42075,34.23,False,0.5521472392638037
国信完整已提取原件,AP202605051821967088,601377.SH,兴业证券,3,3,0,True,6.01325,6.11375,6.07,False,0.009555189456342669
国信完整已提取原件,AP202605051821967094,600999.SH,招商证券,3,3,3,True,17.76625,17.95625,15.72,False,0.1387404580152672
国信完整已提取原件,AP202605051821967097,601336.SH,新华保险,3,0,0,,,,64.40,True,
国信完整已提取原件,AP202605051821967106,002415.SZ,海康威视,3,3,0,True,36.09425,36.43125,36.29,False,0.001405345825296225
国信完整已提取原件,AP202605051821967179,688271.SH,联影医疗,3,3,0,True,109.82825,110.21175,109.95,False,0.0019099590723055935
国信完整已提取原件,AP202605051821970010,600958.SH,东方证券,3,3,3,False,16.23625,15.13775,9.34,False,0.7537473233404711
国信完整已提取原件,AP202605051821970014,002558.SZ,巨人网络,3,3,3,True,31.41225,31.68825,33.51,False,0.061265293942106835
国信完整已提取原件,AP202605051821970017,002027.SZ,分众传媒,3,3,0,True,6.37025,6.45975,6.42,False,0.008722741433021807
国信完整已提取原件,AP202605061821983720,001289.SZ,龙源电力,3,3,0,True,15.16325,15.40425,15.36,False,0.0069010416666666664
国信完整已提取原件,AP202605061821983721,002797.SZ,第一创业,3,3,3,False,5.55175,5.11275,7.63,False,0.34469200524246396
国信完整已提取原件,AP202605061821983738,601689.SH,拓普集团,3,3,3,True,56.49875,56.87825,57.58,False,0.016325112886418896
国信完整已提取原件,AP202605061821988664,002739.SZ,儒意电影,3,3,2,True,9.80625,9.91825,10.11,False,0.0314540059347181
国信完整已提取原件,AP202605061821988926,600600.SH,青岛啤酒,3,3,0,True,63.24075,63.44575,63.41,False,0.0036271881406718183
国信完整已提取原件,AP202605061821990814,688012.SH,中微公司,3,3,0,True,375.86175,376.83975,376.30,False,0.0005155461068296572
国信完整已提取原件,AP202605061821990944,300677.SZ,英科医疗,3,3,0,True,56.78875,57.23375,57.02,False,0.0018239214310768151
