研报编号,证券代码,公司名称,预测机构,预测目标年度,预测每股收益_原文元每股,研报落款日,较晚公开日期,原文最新总股本_百万股,原件页码,原文预测行
AP202408311639669701,601916.SH,浙商银行,国信证券,2026,0.64,2024-08-30,2024-08-31,,1,摊薄每股收益(元) 0.43 0.53 0.55 0.58 0.64
AP202408311639669703,601577.SH,长沙银行,国信证券,2024,1.94,2024-08-30,2024-08-31,,1,摊薄每股收益(元) 1.69 1.86 1.94 2.09 2.28
AP202408311639669703,601577.SH,长沙银行,国信证券,2025,2.09,2024-08-30,2024-08-31,,1,摊薄每股收益(元) 1.69 1.86 1.94 2.09 2.28
AP202408311639669703,601577.SH,长沙银行,国信证券,2026,2.28,2024-08-30,2024-08-31,,1,摊薄每股收益(元) 1.69 1.86 1.94 2.09 2.28
AP202408311639676373,601818.SH,光大银行,国信证券,2024,0.61,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.68 0.61 0.61 0.62 0.64
AP202408311639676373,601818.SH,光大银行,国信证券,2025,0.62,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.68 0.61 0.61 0.62 0.64
AP202408311639676373,601818.SH,光大银行,国信证券,2026,0.64,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.68 0.61 0.61 0.62 0.64
AP202408311639676374,601288.SH,农业银行,国信证券,2024,0.80,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.74 0.77 0.80 0.84 0.89
AP202408311639676374,601288.SH,农业银行,国信证券,2025,0.84,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.74 0.77 0.80 0.84 0.89
AP202408311639676374,601288.SH,农业银行,国信证券,2026,0.89,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.74 0.77 0.80 0.84 0.89
AP202408311639676376,601398.SH,工商银行,国信证券,2024,0.99,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.97 0.98 0.99 1.01 1.06
AP202408311639676376,601398.SH,工商银行,国信证券,2025,1.01,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.97 0.98 0.99 1.01 1.06
AP202408311639676376,601398.SH,工商银行,国信证券,2026,1.06,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.97 0.98 0.99 1.01 1.06
AP202408311639676380,601658.SH,邮储银行,国信证券,2024,0.82,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.79 0.82 0.82 0.86 0.90
AP202408311639676380,601658.SH,邮储银行,国信证券,2025,0.86,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.79 0.82 0.82 0.86 0.90
AP202408311639676380,601658.SH,邮储银行,国信证券,2026,0.90,2024-08-31,2024-08-31,,1,摊薄每股收益(元) 0.79 0.82 0.82 0.86 0.90
AP202409011639680011,601377.SH,兴业证券,国信证券,2024,0.24,2024-08-31,2024-09-01,,1,摊薄每股收益(元) 0.35 0.23 0.24 0.27 0.31
AP202409011639680011,601377.SH,兴业证券,国信证券,2025,0.27,2024-08-31,2024-09-01,,1,摊薄每股收益(元) 0.35 0.23 0.24 0.27 0.31
AP202409011639680011,601377.SH,兴业证券,国信证券,2026,0.31,2024-08-31,2024-09-01,,1,摊薄每股收益(元) 0.35 0.23 0.24 0.27 0.31
AP202409011639680057,601688.SH,华泰证券,国信证券,2024,1.5,2024-08-31,2024-09-01,,1,摊薄每股收益(元) 1.2 1.4 1.5 1.6 1.7
AP202409011639680057,601688.SH,华泰证券,国信证券,2025,1.6,2024-08-31,2024-09-01,,1,摊薄每股收益(元) 1.2 1.4 1.5 1.6 1.7
AP202409011639680057,601688.SH,华泰证券,国信证券,2026,1.7,2024-08-31,2024-09-01,,1,摊薄每股收益(元) 1.2 1.4 1.5 1.6 1.7
AP202409011639680169,600999.SH,招商证券,国信证券,2024,1.03,2024-08-31,2024-09-01,,1,摊薄每股收益(元) 0.86 0.94 1.03 1.13 1.26
AP202409011639680169,600999.SH,招商证券,国信证券,2025,1.13,2024-08-31,2024-09-01,,1,摊薄每股收益(元) 0.86 0.94 1.03 1.13 1.26
AP202409011639680169,600999.SH,招商证券,国信证券,2026,1.26,2024-08-31,2024-09-01,,1,摊薄每股收益(元) 0.86 0.94 1.03 1.13 1.26
AP202409021639689333,601995.SH,中金公司,国信证券,2024,1.1,2024-09-02,2024-09-02,,1,摊薄每股收益(元) 1.5 1.1 1.1 1.2 1.3
AP202409021639689333,601995.SH,中金公司,国信证券,2025,1.2,2024-09-02,2024-09-02,,1,摊薄每股收益(元) 1.5 1.1 1.1 1.2 1.3
AP202409021639689333,601995.SH,中金公司,国信证券,2026,1.3,2024-09-02,2024-09-02,,1,摊薄每股收益(元) 1.5 1.1 1.1 1.2 1.3
AP202409021639698421,601456.SH,国联证券,国信证券,2024,0.2,2024-09-02,2024-09-02,,1,摊薄每股收益(元) 0.3 0.2 0.2 0.3 0.3
AP202409021639698421,601456.SH,国联证券,国信证券,2025,0.3,2024-09-02,2024-09-02,,1,摊薄每股收益(元) 0.3 0.2 0.2 0.3 0.3
AP202409021639698421,601456.SH,国联证券,国信证券,2026,0.3,2024-09-02,2024-09-02,,1,摊薄每股收益(元) 0.3 0.2 0.2 0.3 0.3
AP202410201640374148,000001.SZ,平安银行,国信证券,2024,2.23,2024-10-20,2024-10-20,,1,摊薄每股收益(元) 2.20 2.20 2.23 2.30 2.47
AP202410201640374148,000001.SZ,平安银行,国信证券,2025,2.30,2024-10-20,2024-10-20,,1,摊薄每股收益(元) 2.20 2.20 2.23 2.30 2.47
AP202410201640374148,000001.SZ,平安银行,国信证券,2026,2.47,2024-10-20,2024-10-20,,1,摊薄每股收益(元) 2.20 2.20 2.23 2.30 2.47
AP202410221640401307,600926.SH,杭州银行,国信证券,2024,2.94,2024-10-22,2024-10-22,,1,摊薄每股收益(元) 1.97 2.43 2.94 3.53 4.11
AP202410221640401307,600926.SH,杭州银行,国信证券,2025,3.53,2024-10-22,2024-10-22,,1,摊薄每股收益(元) 1.97 2.43 2.94 3.53 4.11
AP202410221640401307,600926.SH,杭州银行,国信证券,2026,4.11,2024-10-22,2024-10-22,,1,摊薄每股收益(元) 1.97 2.43 2.94 3.53 4.11
AP202410271640528507,601825.SH,沪农商行,国信证券,2024,1.30,2024-10-27,2024-10-27,,1,摊薄每股收益(元) 1.14 1.26 1.30 1.36 1.44
AP202410271640528507,601825.SH,沪农商行,国信证券,2025,1.36,2024-10-27,2024-10-27,,1,摊薄每股收益(元) 1.14 1.26 1.30 1.36 1.44
AP202410271640528507,601825.SH,沪农商行,国信证券,2026,1.44,2024-10-27,2024-10-27,,1,摊薄每股收益(元) 1.14 1.26 1.30 1.36 1.44
AP202410271640528659,300059.SZ,东方财富,国信证券,2024,0.57,2024-10-27,2024-10-28,,1,摊薄每股收益(元) 0.64 0.52 0.57 0.62 0.67
AP202410271640528659,300059.SZ,东方财富,国信证券,2025,0.62,2024-10-27,2024-10-28,,1,摊薄每股收益(元) 0.64 0.52 0.57 0.62 0.67
AP202410271640528659,300059.SZ,东方财富,国信证券,2026,0.67,2024-10-27,2024-10-28,,1,摊薄每股收益(元) 0.64 0.52 0.57 0.62 0.67
AP202410291640559363,002142.SZ,宁波银行,国信证券,2024,4.03,2024-10-28,2024-10-29,,1,摊薄每股收益(元) 3.38 3.75 4.03 4.35 4.71
AP202410291640559363,002142.SZ,宁波银行,国信证券,2025,4.35,2024-10-28,2024-10-29,,1,摊薄每股收益(元) 3.38 3.75 4.03 4.35 4.71
AP202410291640559363,002142.SZ,宁波银行,国信证券,2026,4.71,2024-10-28,2024-10-29,,1,摊薄每股收益(元) 3.38 3.75 4.03 4.35 4.71
AP202410301640587907,600036.SH,招商银行,国信证券,2024,5.66,2024-10-29,2024-10-30,,1,摊薄每股收益(元) 5.26 5.63 5.66 5.91 6.37
AP202410301640587907,600036.SH,招商银行,国信证券,2025,5.91,2024-10-29,2024-10-30,,1,摊薄每股收益(元) 5.26 5.63 5.66 5.91 6.37
AP202410301640587907,600036.SH,招商银行,国信证券,2026,6.37,2024-10-29,2024-10-30,,1,摊薄每股收益(元) 5.26 5.63 5.66 5.91 6.37
AP202410301640602049,600030.SH,中信证券,国信证券,2024,1.4,2024-10-30,2024-10-30,,1,摊薄每股收益(元) 1.4 1.3 1.4 1.5 1.6
AP202410301640602049,600030.SH,中信证券,国信证券,2025,1.5,2024-10-30,2024-10-30,,1,摊薄每股收益(元) 1.4 1.3 1.4 1.5 1.6
AP202410301640602049,600030.SH,中信证券,国信证券,2026,1.6,2024-10-30,2024-10-30,,1,摊薄每股收益(元) 1.4 1.3 1.4 1.5 1.6
AP202410301640603877,600999.SH,招商证券,国信证券,2024,1.08,2024-10-30,2024-10-30,,1,摊薄每股收益(元) 0.86 0.94 1.08 1.15 1.27
AP202410301640603877,600999.SH,招商证券,国信证券,2025,1.15,2024-10-30,2024-10-30,,1,摊薄每股收益(元) 0.86 0.94 1.08 1.15 1.27
AP202410301640603877,600999.SH,招商证券,国信证券,2026,1.27,2024-10-30,2024-10-30,,1,摊薄每股收益(元) 0.86 0.94 1.08 1.15 1.27
AP202410311640629243,601336.SH,新华保险,国信证券,2024,6.31,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 3.15 2.79 6.31 7.26 8.07
AP202410311640629243,601336.SH,新华保险,国信证券,2025,7.26,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 3.15 2.79 6.31 7.26 8.07
AP202410311640629243,601336.SH,新华保险,国信证券,2026,8.07,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 3.15 2.79 6.31 7.26 8.07
AP202410311640631279,601628.SH,中国人寿,国信证券,2024,1.51,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.14 0.75 1.51 1.93 2.30
AP202410311640631279,601628.SH,中国人寿,国信证券,2025,1.93,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.14 0.75 1.51 1.93 2.30
AP202410311640631279,601628.SH,中国人寿,国信证券,2026,2.30,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.14 0.75 1.51 1.93 2.30
AP202410311640631281,601601.SH,中国太保,国信证券,2024,3.33,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 2.56 2.83 3.33 3.67 3.93
AP202410311640631281,601601.SH,中国太保,国信证券,2025,3.67,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 2.56 2.83 3.33 3.67 3.93
AP202410311640631281,601601.SH,中国太保,国信证券,2026,3.93,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 2.56 2.83 3.33 3.67 3.93
AP202410311640631284,601995.SH,中金公司,国信证券,2024,0.9,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.5 1.1 0.9 1.1 1.2
AP202410311640631284,601995.SH,中金公司,国信证券,2025,1.1,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.5 1.1 0.9 1.1 1.2
AP202410311640631284,601995.SH,中金公司,国信证券,2026,1.2,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.5 1.1 0.9 1.1 1.2
AP202410311640631304,601456.SH,国联证券,国信证券,2024,0.2,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.3 0.2 0.2 0.3 0.4
AP202410311640631304,601456.SH,国联证券,国信证券,2025,0.3,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.3 0.2 0.2 0.3 0.4
AP202410311640631304,601456.SH,国联证券,国信证券,2026,0.4,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.3 0.2 0.2 0.3 0.4
AP202410311640632865,601288.SH,农业银行,国信证券,2024,0.80,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.74 0.77 0.80 0.84 0.89
AP202410311640632865,601288.SH,农业银行,国信证券,2025,0.84,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.74 0.77 0.80 0.84 0.89
AP202410311640632865,601288.SH,农业银行,国信证券,2026,0.89,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.74 0.77 0.80 0.84 0.89
AP202410311640632871,601398.SH,工商银行,国信证券,2024,0.99,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.97 0.98 0.99 1.01 1.06
AP202410311640632871,601398.SH,工商银行,国信证券,2025,1.01,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.97 0.98 0.99 1.01 1.06
AP202410311640632871,601398.SH,工商银行,国信证券,2026,1.06,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.97 0.98 0.99 1.01 1.06
AP202410311640632884,600000.SH,浦发银行,国信证券,2024,1.30,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.56 1.07 1.30 1.33 1.38
AP202410311640632884,600000.SH,浦发银行,国信证券,2025,1.33,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.56 1.07 1.30 1.33 1.38
AP202410311640632884,600000.SH,浦发银行,国信证券,2026,1.38,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.56 1.07 1.30 1.33 1.38
AP202410311640635389,601818.SH,光大银行,国信证券,2024,0.61,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.68 0.61 0.61 0.62 0.64
AP202410311640635389,601818.SH,光大银行,国信证券,2025,0.62,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.68 0.61 0.61 0.62 0.64
AP202410311640635389,601818.SH,光大银行,国信证券,2026,0.64,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.68 0.61 0.61 0.62 0.64
AP202410311640637237,600958.SH,东方证券,国信证券,2024,0.4,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.3 0.3 0.4 0.4 0.4
AP202410311640637237,600958.SH,东方证券,国信证券,2025,0.4,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.3 0.3 0.4 0.4 0.4
AP202410311640637237,600958.SH,东方证券,国信证券,2026,0.4,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.3 0.3 0.4 0.4 0.4
AP202410311640637239,601998.SH,中信银行,国信证券,2024,1.39,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.27 1.37 1.39 1.46 1.54
AP202410311640637239,601998.SH,中信银行,国信证券,2025,1.46,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.27 1.37 1.39 1.46 1.54
AP202410311640637239,601998.SH,中信银行,国信证券,2026,1.54,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.27 1.37 1.39 1.46 1.54
AP202410311640644794,601988.SH,中国银行,国信证券,2024,0.75,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.73 0.74 0.75 0.76 0.79
AP202410311640644794,601988.SH,中国银行,国信证券,2025,0.76,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.73 0.74 0.75 0.76 0.79
AP202410311640644794,601988.SH,中国银行,国信证券,2026,0.79,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.73 0.74 0.75 0.76 0.79
AP202410311640644812,601688.SH,华泰证券,国信证券,2024,1.6,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.2 1.4 1.6 1.7 1.8
AP202410311640644812,601688.SH,华泰证券,国信证券,2025,1.7,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.2 1.4 1.6 1.7 1.8
AP202410311640644812,601688.SH,华泰证券,国信证券,2026,1.8,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 1.2 1.4 1.6 1.7 1.8
AP202410311640645087,601658.SH,邮储银行,国信证券,2024,0.82,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.79 0.82 0.82 0.86 0.90
AP202410311640645087,601658.SH,邮储银行,国信证券,2025,0.86,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.79 0.82 0.82 0.86 0.90
AP202410311640645087,601658.SH,邮储银行,国信证券,2026,0.90,2024-10-31,2024-10-31,,1,摊薄每股收益(元) 0.79 0.82 0.82 0.86 0.90
AP202501021641516620,601318.SH,中国平安,国信证券,2024,5.98,2025-01-02,2025-01-02,,1,摊薄每股收益(元) 4.80 4.84 5.98 6.55 7.54
AP202501021641516620,601318.SH,中国平安,国信证券,2025,6.55,2025-01-02,2025-01-02,,1,摊薄每股收益(元) 4.80 4.84 5.98 6.55 7.54
AP202501021641516620,601318.SH,中国平安,国信证券,2026,7.54,2025-01-02,2025-01-02,,1,摊薄每股收益(元) 4.80 4.84 5.98 6.55 7.54
AP202502061642826840,002142.SZ,宁波银行,国信证券,2024,4.03,2025-02-06,2025-02-06,,1,摊薄每股收益(元) 3.38 3.75 4.03 4.35 4.71
AP202502061642826840,002142.SZ,宁波银行,国信证券,2025,4.35,2025-02-06,2025-02-06,,1,摊薄每股收益(元) 3.38 3.75 4.03 4.35 4.71
AP202502061642826840,002142.SZ,宁波银行,国信证券,2026,4.71,2025-02-06,2025-02-06,,1,摊薄每股收益(元) 3.38 3.75 4.03 4.35 4.71
AP202502061642829178,600926.SH,杭州银行,国信证券,2024,2.94,2025-02-06,2025-02-06,,1,摊薄每股收益(元) 1.97 2.43 2.94 3.53 4.11
AP202502061642829178,600926.SH,杭州银行,国信证券,2025,3.53,2025-02-06,2025-02-06,,1,摊薄每股收益(元) 1.97 2.43 2.94 3.53 4.11
AP202502061642829178,600926.SH,杭州银行,国信证券,2026,4.11,2025-02-06,2025-02-06,,1,摊薄每股收益(元) 1.97 2.43 2.94 3.53 4.11
AP202503161644416306,000001.SZ,平安银行,国信证券,2025,2.02,2025-03-15,2025-03-16,,1,摊薄每股收益(元) 2.20 2.15 2.02 2.04 2.07
AP202503161644416306,000001.SZ,平安银行,国信证券,2026,2.04,2025-03-15,2025-03-16,,1,摊薄每股收益(元) 2.20 2.15 2.02 2.04 2.07
AP202503161644416306,000001.SZ,平安银行,国信证券,2027,2.07,2025-03-15,2025-03-16,,1,摊薄每股收益(元) 2.20 2.15 2.02 2.04 2.07
AP202503161644417026,300059.SZ,东方财富,国信证券,2025,0.67,2025-03-16,2025-03-16,,1,摊薄每股收益(元) 0.52 0.61 0.67 0.74 0.82
AP202503161644417026,300059.SZ,东方财富,国信证券,2026,0.74,2025-03-16,2025-03-16,,1,摊薄每股收益(元) 0.52 0.61 0.67 0.74 0.82
AP202503161644417026,300059.SZ,东方财富,国信证券,2027,0.82,2025-03-16,2025-03-16,,1,摊薄每股收益(元) 0.52 0.61 0.67 0.74 0.82
AP202503201645143324,601318.SH,中国平安,国信证券,2025,7.72,2025-03-20,2025-03-20,,1,摊薄每股收益(元) 4.84 6.95 7.72 8.57 9.26
AP202503201645143324,601318.SH,中国平安,国信证券,2026,8.57,2025-03-20,2025-03-20,,1,摊薄每股收益(元) 4.84 6.95 7.72 8.57 9.26
AP202503201645143324,601318.SH,中国平安,国信证券,2027,9.26,2025-03-20,2025-03-20,,1,摊薄每股收益(元) 4.84 6.95 7.72 8.57 9.26
AP202503261647660422,600036.SH,招商银行,国信证券,2025,5.76,2025-03-26,2025-03-26,,1,摊薄每股收益(元) 5.63 5.66 5.76 6.05 6.48
AP202503261647660422,600036.SH,招商银行,国信证券,2026,6.05,2025-03-26,2025-03-26,,1,摊薄每股收益(元) 5.63 5.66 5.76 6.05 6.48
AP202503261647660422,600036.SH,招商银行,国信证券,2027,6.48,2025-03-26,2025-03-26,,1,摊薄每股收益(元) 5.63 5.66 5.76 6.05 6.48
AP202503261647790622,601077.SH,渝农商行,国信证券,2025,1.06,2025-03-26,2025-03-26,,1,摊薄每股收益(元) 0.94 0.99 1.06 1.13 1.21
AP202503261647790622,601077.SH,渝农商行,国信证券,2026,1.13,2025-03-26,2025-03-26,,1,摊薄每股收益(元) 0.94 0.99 1.06 1.13 1.21
AP202503261647790622,601077.SH,渝农商行,国信证券,2027,1.21,2025-03-26,2025-03-26,,1,摊薄每股收益(元) 0.94 0.99 1.06 1.13 1.21
AP202503271648072754,601601.SH,中国太保,国信证券,2025,4.77,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 2.83 4.67 4.77 4.90 5.08
AP202503271648072754,601601.SH,中国太保,国信证券,2026,4.90,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 2.83 4.67 4.77 4.90 5.08
AP202503271648072754,601601.SH,中国太保,国信证券,2027,5.08,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 2.83 4.67 4.77 4.90 5.08
AP202503271648158839,601988.SH,中国银行,国信证券,2025,0.78,2025-03-26,2025-03-27,,1,摊薄每股收益(元) 0.74 0.76 0.78 0.80 0.86
AP202503271648158839,601988.SH,中国银行,国信证券,2026,0.80,2025-03-26,2025-03-27,,1,摊薄每股收益(元) 0.74 0.76 0.78 0.80 0.86
AP202503271648158839,601988.SH,中国银行,国信证券,2027,0.86,2025-03-26,2025-03-27,,1,摊薄每股收益(元) 0.74 0.76 0.78 0.80 0.86
AP202503271648259117,601456.SH,国联民生,国信证券,2025,0.17,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 0.24 0.14 0.17 0.19 0.22
AP202503271648259117,601456.SH,国联民生,国信证券,2026,0.19,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 0.24 0.14 0.17 0.19 0.22
AP202503271648259117,601456.SH,国联民生,国信证券,2027,0.22,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 0.24 0.14 0.17 0.19 0.22
AP202503271648313508,600030.SH,中信证券,国信证券,2025,1.5,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 1.3 1.4 1.5 1.6 1.8
AP202503271648313508,600030.SH,中信证券,国信证券,2026,1.6,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 1.3 1.4 1.5 1.6 1.8
AP202503271648313508,600030.SH,中信证券,国信证券,2027,1.8,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 1.3 1.4 1.5 1.6 1.8
AP202503271648313551,601628.SH,中国人寿,国信证券,2025,3.83,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 0.75 3.78 3.83 3.88 3.94
AP202503271648313551,601628.SH,中国人寿,国信证券,2026,3.88,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 0.75 3.78 3.83 3.88 3.94
AP202503271648313551,601628.SH,中国人寿,国信证券,2027,3.94,2025-03-27,2025-03-27,,1,摊薄每股收益(元) 0.75 3.78 3.83 3.88 3.94
AP202503281648531816,601998.SH,中信银行,国信证券,2025,1.16,2025-03-27,2025-03-28,,1,摊薄每股收益(元) 1.20 1.15 1.16 1.19 1.21
AP202503281648531816,601998.SH,中信银行,国信证券,2026,1.19,2025-03-27,2025-03-28,,1,摊薄每股收益(元) 1.20 1.15 1.16 1.19 1.21
AP202503281648531816,601998.SH,中信银行,国信证券,2027,1.21,2025-03-27,2025-03-28,,1,摊薄每股收益(元) 1.20 1.15 1.16 1.19 1.21
AP202503281648532829,601336.SH,新华保险,国信证券,2025,8.28,2025-03-28,2025-03-28,,1,摊薄每股收益(元) 2.79 8.41 8.28 8.93 9.02
AP202503281648532829,601336.SH,新华保险,国信证券,2026,8.93,2025-03-28,2025-03-28,,1,摊薄每股收益(元) 2.79 8.41 8.28 8.93 9.02
AP202503281648532829,601336.SH,新华保险,国信证券,2027,9.02,2025-03-28,2025-03-28,,1,摊薄每股收益(元) 2.79 8.41 8.28 8.93 9.02
AP202503291649116886,600999.SH,招商证券,国信证券,2025,1.24,2025-03-28,2025-03-29,,1,摊薄每股收益(元) 0.94 1.13 1.24 1.34 1.38
AP202503291649116886,600999.SH,招商证券,国信证券,2026,1.34,2025-03-28,2025-03-29,,1,摊薄每股收益(元) 0.94 1.13 1.24 1.34 1.38
AP202503291649116886,600999.SH,招商证券,国信证券,2027,1.38,2025-03-28,2025-03-29,,1,摊薄每股收益(元) 0.94 1.13 1.24 1.34 1.38
AP202503311649636732,600958.SH,东方证券,国信证券,2025,0.4,2025-03-30,2025-03-31,,1,摊薄每股收益(元) 0.3 0.4 0.4 0.4 0.5
AP202503311649636732,600958.SH,东方证券,国信证券,2026,0.4,2025-03-30,2025-03-31,,1,摊薄每股收益(元) 0.3 0.4 0.4 0.4 0.5
AP202503311649636732,600958.SH,东方证券,国信证券,2027,0.5,2025-03-30,2025-03-31,,1,摊薄每股收益(元) 0.3 0.4 0.4 0.4 0.5
AP202503311649636738,601166.SH,兴业银行,国信证券,2025,3.53,2025-03-30,2025-03-31,,1,摊薄每股收益(元) 3.51 3.51 3.53 3.66 3.87
AP202503311649636738,601166.SH,兴业银行,国信证券,2026,3.66,2025-03-30,2025-03-31,,1,摊薄每股收益(元) 3.51 3.51 3.53 3.66 3.87
