signal_bucket,observation_count,mean_return,median_return,win_rate,standard_deviation,period,outcome,mean_return_bps,median_return_bps,signal
9,14796,-0.0018071432625413743,-0.0018499999999999999,0.11786969451203028,0.0017644119813992362,development,etf_execution_next_open_10m_net_base,-18.071432625413742,-18.5,top50_leader_lead_etf_3m
10,14966,-0.0017580308888528043,-0.0018499999999999999,0.1599625818521983,0.0021347693149198605,development,etf_execution_next_open_10m_net_base,-17.580308888528045,-18.5,top50_leader_lead_etf_3m
1,15136,-0.0026074052345237786,-0.002709536291905288,0.08344344608879492,0.0020777172333753067,development,etf_execution_next_open_10m_net_stress,-26.074052345237785,-27.095362919052878,top50_leader_lead_etf_3m
2,14965,-0.002569818656740327,-0.0025,0.05820247243568326,0.0017251830161540817,development,etf_execution_next_open_10m_net_stress,-25.69818656740327,-25.0,top50_leader_lead_etf_3m
3,14757,-0.002560163697017077,-0.0025,0.056108965236836755,0.0016919743932914896,development,etf_execution_next_open_10m_net_stress,-25.601636970170773,-25.0,top50_leader_lead_etf_3m
4,14763,-0.002527224211011032,-0.0025,0.05527331843121317,0.0016354621240650164,development,etf_execution_next_open_10m_net_stress,-25.27224211011032,-25.0,top50_leader_lead_etf_3m
5,14776,-0.0024881081035419716,-0.0025,0.054953979426096373,0.001612183867792223,development,etf_execution_next_open_10m_net_stress,-24.881081035419715,-25.0,top50_leader_lead_etf_3m
6,14700,-0.002515383130026032,-0.0025,0.05489795918367347,0.0016212459770182136,development,etf_execution_next_open_10m_net_stress,-25.153831300260318,-25.0,top50_leader_lead_etf_3m
7,14699,-0.002493663273513528,-0.0025,0.05769099938771345,0.0016561429173718191,development,etf_execution_next_open_10m_net_stress,-24.93663273513528,-25.0,top50_leader_lead_etf_3m
8,14690,-0.0024647787820698294,-0.0025,0.0630360789652825,0.0017005011958907414,development,etf_execution_next_open_10m_net_stress,-24.647787820698294,-25.0,top50_leader_lead_etf_3m
9,14796,-0.0024571432625413742,-0.0025,0.07082995404163288,0.001764411981399237,development,etf_execution_next_open_10m_net_stress,-24.571432625413742,-25.0,top50_leader_lead_etf_3m
10,14966,-0.0024080308888528045,-0.0025,0.09889081919016438,0.0021347693149198596,development,etf_execution_next_open_10m_net_stress,-24.080308888528045,-25.0,top50_leader_lead_etf_3m
1,14706,-0.0001607521752547612,-0.00024639648554886096,0.4252685978512172,0.0023478490302798268,development,etf_markout_close_15m,-1.607521752547612,-2.4639648554886096,top50_leader_lead_etf_3m
2,14427,-0.00012172997163175881,-0.00021910604732700012,0.430442919525889,0.002007811561022376,development,etf_markout_close_15m,-1.217299716317588,-2.191060473270001,top50_leader_lead_etf_3m
3,14139,-0.0001003206199610917,-0.00019972039145188525,0.426479949077021,0.0019746196192438324,development,etf_markout_close_15m,-1.003206199610917,-1.9972039145188525,top50_leader_lead_etf_3m
4,14161,-4.0206392780793954e-05,0.0,0.4422710260574818,0.00190866404800076,development,etf_markout_close_15m,-0.40206392780793954,0.0,top50_leader_lead_etf_3m
5,14175,-6.801383781900751e-06,0.0,0.45559082892416225,0.0018715417699718467,development,etf_markout_close_15m,-0.06801383781900751,0.0,top50_leader_lead_etf_3m
6,14129,-8.319243032495246e-06,0.0,0.4558709038148489,0.0019123156736872006,development,etf_markout_close_15m,-0.08319243032495247,0.0,top50_leader_lead_etf_3m
7,14057,1.1710825500326263e-05,0.0,0.458917265419364,0.0019194267810549214,development,etf_markout_close_15m,0.11710825500326263,0.0,top50_leader_lead_etf_3m
8,14103,5.9934447212655674e-05,0.0,0.47103453165993053,0.001997032696082315,development,etf_markout_close_15m,0.5993444721265567,0.0,top50_leader_lead_etf_3m
9,14250,8.58204986327706e-05,0.0,0.4749473684210526,0.002057778266765539,development,etf_markout_close_15m,0.858204986327706,0.0,top50_leader_lead_etf_3m
10,14533,0.00014217144177232395,0.0,0.48469001582605103,0.002478130370114956,development,etf_markout_close_15m,1.4217144177232395,0.0,top50_leader_lead_etf_3m
1,14593,-0.00010978714019523639,-0.00023272050267619804,0.4367847598163503,0.0024310604243295997,development,etf_execution_next_open_15m,-1.0978714019523639,-2.3272050267619804,top50_leader_lead_etf_3m
2,14313,-7.25596451969553e-05,0.0,0.4448403549220988,0.0020732698357283233,development,etf_execution_next_open_15m,-0.725596451969553,0.0,top50_leader_lead_etf_3m
3,13995,-7.766071780443334e-05,0.0,0.44094319399785636,0.002035401459016047,development,etf_execution_next_open_15m,-0.7766071780443333,0.0,top50_leader_lead_etf_3m
4,13988,-2.9497052844105403e-05,0.0,0.4455247354875608,0.001971720499236154,development,etf_execution_next_open_15m,-0.29497052844105404,0.0,top50_leader_lead_etf_3m
5,14005,-7.150392246601931e-06,0.0,0.45740806854694754,0.0019358922756919897,development,etf_execution_next_open_15m,-0.0715039224660193,0.0,top50_leader_lead_etf_3m
6,13967,-1.0650993242725657e-05,0.0,0.45342593255530894,0.0019769397088619176,development,etf_execution_next_open_15m,-0.10650993242725658,0.0,top50_leader_lead_etf_3m
7,13916,-9.549542911016905e-06,0.0,0.45638114400689855,0.001979430197220331,development,etf_execution_next_open_15m,-0.09549542911016905,0.0,top50_leader_lead_etf_3m
8,13951,2.8755066206011314e-05,0.0,0.46147229589276756,0.002053247648132584,development,etf_execution_next_open_15m,0.28755066206011315,0.0,top50_leader_lead_etf_3m
9,14124,4.886208061175435e-05,0.0,0.4679269328802039,0.0021180672143244197,development,etf_execution_next_open_15m,0.48862080611754355,0.0,top50_leader_lead_etf_3m
10,14436,7.134439563008176e-05,0.0,0.4718065946245497,0.0025450764235361873,development,etf_execution_next_open_15m,0.7134439563008176,0.0,top50_leader_lead_etf_3m
1,14591,-6.856323084346056e-05,-0.00013597266378084782,0.47145500651086286,0.0023801290928572067,development,etf_execution_next_vwap_15m,-0.6856323084346055,-1.3597266378084782,top50_leader_lead_etf_3m
2,14313,-4.453221461201368e-05,-7.311639421325733e-05,0.4822888283378747,0.002017396240299209,development,etf_execution_next_vwap_15m,-0.4453221461201368,-0.7311639421325733,top50_leader_lead_etf_3m
3,13995,-4.7177101830117424e-05,-8.772252988431539e-05,0.47767059664165773,0.0019898741597010063,development,etf_execution_next_vwap_15m,-0.47177101830117424,-0.8772252988431539,top50_leader_lead_etf_3m
4,13988,-6.947094701607483e-06,-4.809783565429271e-05,0.4839147841006577,0.001927257716965108,development,etf_execution_next_vwap_15m,-0.06947094701607483,-0.4809783565429271,top50_leader_lead_etf_3m
5,14005,1.563154322389585e-05,-9.376481171718964e-06,0.4961799357372367,0.001892482949804193,development,etf_execution_next_vwap_15m,0.15631543223895852,-0.09376481171718964,top50_leader_lead_etf_3m
6,13967,8.340942585268818e-06,-4.108144665104785e-05,0.48829383546932054,0.0019305916742535139,development,etf_execution_next_vwap_15m,0.08340942585268818,-0.4108144665104785,top50_leader_lead_etf_3m
7,13916,-2.185196583062085e-07,-3.173171508363826e-05,0.48950847944811726,0.0019341786865420111,development,etf_execution_next_vwap_15m,-0.002185196583062085,-0.31731715083638257,top50_leader_lead_etf_3m
8,13951,4.1929149540331545e-05,-6.451542001850719e-06,0.49709698229517596,0.002007695109456713,development,etf_execution_next_vwap_15m,0.41929149540331545,-0.06451542001850719,top50_leader_lead_etf_3m
9,14124,4.88791493667798e-05,-2.1834517648533502e-05,0.4945482866043614,0.002069530031308006,development,etf_execution_next_vwap_15m,0.488791493667798,-0.21834517648533502,top50_leader_lead_etf_3m
10,14436,5.7729172280280376e-05,-2.5804060919287775e-05,0.4950817400942089,0.002477675281772123,development,etf_execution_next_vwap_15m,0.5772917228028037,-0.25804060919287775,top50_leader_lead_etf_3m
1,14593,-0.0019597871401952362,-0.002082720502676198,0.16261221133420134,0.0024310604243295997,development,etf_execution_next_open_15m_net_base,-19.59787140195236,-20.82720502676198,top50_leader_lead_etf_3m
2,14313,-0.0019225596451969552,-0.0018499999999999999,0.1407811080835604,0.0020732698357283233,development,etf_execution_next_open_15m_net_base,-19.22559645196955,-18.5,top50_leader_lead_etf_3m
3,13995,-0.0019276607178044334,-0.0018499999999999999,0.13054662379421222,0.002035401459016047,development,etf_execution_next_open_15m_net_base,-19.276607178044333,-18.5,top50_leader_lead_etf_3m
4,13988,-0.0018794970528441055,-0.0018499999999999999,0.1286102373462968,0.001971720499236154,development,etf_execution_next_open_15m_net_base,-18.794970528441056,-18.5,top50_leader_lead_etf_3m
5,14005,-0.0018571503922466019,-0.0018499999999999999,0.13052481256694037,0.00193589227569199,development,etf_execution_next_open_15m_net_base,-18.571503922466018,-18.5,top50_leader_lead_etf_3m
6,13967,-0.0018606509932427258,-0.0018499999999999999,0.13381542206629912,0.0019769397088619176,development,etf_execution_next_open_15m_net_base,-18.606509932427258,-18.5,top50_leader_lead_etf_3m
7,13916,-0.001859549542911017,-0.0018499999999999999,0.13322793906294914,0.001979430197220331,development,etf_execution_next_open_15m_net_base,-18.59549542911017,-18.5,top50_leader_lead_etf_3m
8,13951,-0.0018212449337939888,-0.0018499999999999999,0.14249874560963371,0.002053247648132584,development,etf_execution_next_open_15m_net_base,-18.212449337939887,-18.5,top50_leader_lead_etf_3m
9,14124,-0.0018011379193882456,-0.0018499999999999999,0.15328518833191732,0.0021180672143244197,development,etf_execution_next_open_15m_net_base,-18.011379193882455,-18.5,top50_leader_lead_etf_3m
10,14436,-0.0017786556043699181,-0.0018499999999999999,0.18980326960376837,0.0025450764235361877,development,etf_execution_next_open_15m_net_base,-17.786556043699182,-18.5,top50_leader_lead_etf_3m
1,14593,-0.002609787140195236,-0.002732720502676198,0.10881929692318235,0.0024310604243295997,development,etf_execution_next_open_15m_net_stress,-26.09787140195236,-27.32720502676198,top50_leader_lead_etf_3m
2,14313,-0.002572559645196955,-0.0025,0.0892195905819884,0.0020732698357283225,development,etf_execution_next_open_15m_net_stress,-25.72559645196955,-25.0,top50_leader_lead_etf_3m
3,13995,-0.0025776607178044334,-0.0025,0.08167202572347267,0.0020354014590160466,development,etf_execution_next_open_15m_net_stress,-25.776607178044333,-25.0,top50_leader_lead_etf_3m
4,13988,-0.0025294970528441053,-0.0025,0.08071203889047755,0.0019717204992361543,development,etf_execution_next_open_15m_net_stress,-25.294970528441052,-25.0,top50_leader_lead_etf_3m
5,14005,-0.002507150392246602,-0.0025,0.07840057122456266,0.0019358922756919901,development,etf_execution_next_open_15m_net_stress,-25.07150392246602,-25.0,top50_leader_lead_etf_3m
6,13967,-0.0025106509932427256,-0.0025,0.08312450776831101,0.001976939708861917,development,etf_execution_next_open_15m_net_stress,-25.106509932427254,-25.0,top50_leader_lead_etf_3m
7,13916,-0.002509549542911017,-0.0025,0.08184823225064673,0.0019794301972203307,development,etf_execution_next_open_15m_net_stress,-25.095495429110173,-25.0,top50_leader_lead_etf_3m
8,13951,-0.002471244933793989,-0.0025,0.089097555730772,0.002053247648132584,development,etf_execution_next_open_15m_net_stress,-24.712449337939887,-25.0,top50_leader_lead_etf_3m
9,14124,-0.002451137919388246,-0.0025,0.09862645143018975,0.0021180672143244197,development,etf_execution_next_open_15m_net_stress,-24.511379193882462,-25.0,top50_leader_lead_etf_3m
10,14436,-0.0024286556043699183,-0.0025,0.1329315599889166,0.002545076423536187,development,etf_execution_next_open_15m_net_stress,-24.286556043699182,-25.0,top50_leader_lead_etf_3m
1,3900,-0.00013939113395683778,-0.00024630543366171986,0.32076923076923075,0.0011512480121194319,validation,etf_markout_close_1m,-1.3939113395683778,-2.4630543366171986,top50_leader_lead_etf_3m
2,4717,-8.652436513154737e-05,0.0,0.295314818740725,0.0005852782631632718,validation,etf_markout_close_1m,-0.8652436513154736,0.0,top50_leader_lead_etf_3m
3,5413,-5.878305772061692e-05,0.0,0.3066691298725291,0.0005491659210616543,validation,etf_markout_close_1m,-0.5878305772061692,0.0,top50_leader_lead_etf_3m
4,5613,-3.772473884029076e-05,0.0,0.3295920185284162,0.0005329300727798693,validation,etf_markout_close_1m,-0.3772473884029076,0.0,top50_leader_lead_etf_3m
5,5781,-8.862283092551106e-06,0.0,0.3487285936689154,0.0005312631999904989,validation,etf_markout_close_1m,-0.08862283092551106,0.0,top50_leader_lead_etf_3m
6,5742,8.401361368340568e-06,0.0,0.36241727621037967,0.0005248185776765475,validation,etf_markout_close_1m,0.08401361368340568,0.0,top50_leader_lead_etf_3m
7,5769,4.989862697598464e-05,0.0,0.406482925983706,0.0005446590056527732,validation,etf_markout_close_1m,0.4989862697598464,0.0,top50_leader_lead_etf_3m
8,5413,5.526290524109401e-05,0.0,0.41160169961204507,0.000529991821998684,validation,etf_markout_close_1m,0.5526290524109402,0.0,top50_leader_lead_etf_3m
9,4791,9.494020821589729e-05,0.0,0.4673345856814861,0.0006231770172323342,validation,etf_markout_close_1m,0.9494020821589729,0.0,top50_leader_lead_etf_3m
10,3888,0.00013643464844498133,0.0,0.4868827160493827,0.0012654695517867944,validation,etf_markout_close_1m,1.3643464844498134,0.0,top50_leader_lead_etf_3m
1,3855,-8.843426339185778e-05,0.0,0.4044098573281453,0.0016782937836684816,validation,etf_execution_next_open_1m,-0.8843426339185778,0.0,top50_leader_lead_etf_3m
2,4679,-4.4690755538762936e-05,0.0,0.36546270570634753,0.0008243851364194489,validation,etf_execution_next_open_1m,-0.44690755538762933,0.0,top50_leader_lead_etf_3m
3,5372,-1.3582133682973484e-05,0.0,0.3842144452717796,0.0007630206080368949,validation,etf_execution_next_open_1m,-0.13582133682973485,0.0,top50_leader_lead_etf_3m
4,5578,-2.230325583816936e-05,0.0,0.37576192183578344,0.0007223531021890729,validation,etf_execution_next_open_1m,-0.2230325583816936,0.0,top50_leader_lead_etf_3m
5,5742,2.3417083512786157e-06,0.0,0.39272030651340994,0.0007400210109786321,validation,etf_execution_next_open_1m,0.023417083512786156,0.0,top50_leader_lead_etf_3m
6,5691,7.536169102875932e-06,0.0,0.390792479353365,0.0007268497093115487,validation,etf_execution_next_open_1m,0.07536169102875932,0.0,top50_leader_lead_etf_3m
7,5727,2.452759103829269e-05,0.0,0.4138292299633316,0.0007533112729543445,validation,etf_execution_next_open_1m,0.2452759103829269,0.0,top50_leader_lead_etf_3m
8,5361,3.6413846322836395e-05,0.0,0.41130386121992163,0.0007376230130056497,validation,etf_execution_next_open_1m,0.36413846322836396,0.0,top50_leader_lead_etf_3m
9,4745,4.4496102930775735e-05,0.0,0.4147523709167545,0.0008723733860342896,validation,etf_execution_next_open_1m,0.4449610293077573,0.0,top50_leader_lead_etf_3m
10,3839,8.228805029373217e-05,0.0,0.45324303203959365,0.00179884595559192,validation,etf_execution_next_open_1m,0.8228805029373217,0.0,top50_leader_lead_etf_3m
1,3855,-3.637180456862655e-05,-2.419180417789768e-05,0.48041504539559016,0.0013777470463682473,validation,etf_execution_next_vwap_1m,-0.3637180456862655,-0.2419180417789768,top50_leader_lead_etf_3m
2,4678,-2.1685498183261276e-05,-1.8994164282304382e-05,0.4794784095767422,0.0006794886203902903,validation,etf_execution_next_vwap_1m,-0.21685498183261276,-0.18994164282304382,top50_leader_lead_etf_3m
3,5372,7.844453904210574e-06,-2.0466649208739085e-07,0.4994415487714073,0.0006283803043857678,validation,etf_execution_next_vwap_1m,0.07844453904210574,-0.0020466649208739085,top50_leader_lead_etf_3m
4,5578,-6.940479954419858e-06,-6.578061584550099e-06,0.48978128361419865,0.0005781019240971996,validation,etf_execution_next_vwap_1m,-0.06940479954419858,-0.06578061584550099,top50_leader_lead_etf_3m
5,5740,1.4231467444122465e-05,6.470260290436514e-06,0.5102787456445993,0.0005956615147327155,validation,etf_execution_next_vwap_1m,0.14231467444122464,0.06470260290436514,top50_leader_lead_etf_3m
6,5691,1.7123012626858857e-05,-2.2767498752962467e-07,0.4993849938499385,0.0005911869619688053,validation,etf_execution_next_vwap_1m,0.17123012626858858,-0.0022767498752962467,top50_leader_lead_etf_3m
7,5727,2.2538321684802778e-05,1.0678123898211211e-05,0.5151038938362145,0.0006083156728536551,validation,etf_execution_next_vwap_1m,0.22538321684802778,0.10678123898211211,top50_leader_lead_etf_3m
8,5361,3.2380096464550356e-05,1.6439621391306503e-05,0.5198656966983771,0.0006155240538419599,validation,etf_execution_next_vwap_1m,0.32380096464550356,0.16439621391306503,top50_leader_lead_etf_3m
9,4745,2.5936585329296507e-05,4.3751745448794566e-06,0.5074815595363541,0.0007115506573422285,validation,etf_execution_next_vwap_1m,0.2593658532929651,0.043751745448794566,top50_leader_lead_etf_3m
10,3836,4.302020372589886e-05,1.8390330259743237e-05,0.5138164754953076,0.0014349809073643984,validation,etf_execution_next_vwap_1m,0.4302020372589886,0.18390330259743237,top50_leader_lead_etf_3m
1,3855,-0.0019384342633918578,-0.0018499999999999999,0.057328145265888454,0.0016782937836684816,validation,etf_execution_next_open_1m_net_base,-19.38434263391858,-18.5,top50_leader_lead_etf_3m
2,4679,-0.001894690755538763,-0.0018499999999999999,0.019662321008762557,0.0008243851364194489,validation,etf_execution_next_open_1m_net_base,-18.94690755538763,-18.5,top50_leader_lead_etf_3m
3,5372,-0.0018635821336829735,-0.0018499999999999999,0.013030528667163067,0.0007630206080368954,validation,etf_execution_next_open_1m_net_base,-18.635821336829736,-18.5,top50_leader_lead_etf_3m
4,5578,-0.0018723032558381693,-0.0018499999999999999,0.012907852276801721,0.0007223531021890726,validation,etf_execution_next_open_1m_net_base,-18.723032558381693,-18.5,top50_leader_lead_etf_3m
5,5742,-0.0018476582916487213,-0.0018499999999999999,0.015151515151515152,0.0007400210109786323,validation,etf_execution_next_open_1m_net_base,-18.476582916487214,-18.5,top50_leader_lead_etf_3m
6,5691,-0.001842463830897124,-0.0018499999999999999,0.015111579687225443,0.0007268497093115486,validation,etf_execution_next_open_1m_net_base,-18.42463830897124,-18.5,top50_leader_lead_etf_3m
7,5727,-0.0018254724089617072,-0.0018499999999999999,0.015889645538676445,0.0007533112729543447,validation,etf_execution_next_open_1m_net_base,-18.254724089617074,-18.5,top50_leader_lead_etf_3m
8,5361,-0.0018135861536771637,-0.0018499999999999999,0.01604178324939377,0.0007376230130056495,validation,etf_execution_next_open_1m_net_base,-18.13586153677164,-18.5,top50_leader_lead_etf_3m
9,4745,-0.0018055038970692244,-0.0018499999999999999,0.025079030558482613,0.0008723733860342899,validation,etf_execution_next_open_1m_net_base,-18.055038970692245,-18.5,top50_leader_lead_etf_3m
10,3839,-0.0017677119497062678,-0.0018499999999999999,0.07111226882000521,0.0017988459555919201,validation,etf_execution_next_open_1m_net_base,-17.677119497062677,-18.5,top50_leader_lead_etf_3m
1,3855,-0.0025884342633918575,-0.0025,0.0383916990920882,0.0016782937836684816,validation,etf_execution_next_open_1m_net_stress,-25.884342633918575,-25.0,top50_leader_lead_etf_3m
2,4679,-0.0025446907555387627,-0.0025,0.009403718743321222,0.000824385136419449,validation,etf_execution_next_open_1m_net_stress,-25.446907555387625,-25.0,top50_leader_lead_etf_3m
3,5372,-0.002513582133682974,-0.0025,0.005026061057334326,0.0007630206080368952,validation,etf_execution_next_open_1m_net_stress,-25.13582133682974,-25.0,top50_leader_lead_etf_3m
4,5578,-0.0025223032558381697,-0.0025,0.006095374686267479,0.0007223531021890729,validation,etf_execution_next_open_1m_net_stress,-25.223032558381696,-25.0,top50_leader_lead_etf_3m
5,5742,-0.0024976582916487215,-0.0025,0.00522466039707419,0.0007400210109786324,validation,etf_execution_next_open_1m_net_stress,-24.976582916487214,-25.0,top50_leader_lead_etf_3m
6,5691,-0.0024924638308971244,-0.0025,0.005447197329116148,0.0007268497093115485,validation,etf_execution_next_open_1m_net_stress,-24.924638308971243,-25.0,top50_leader_lead_etf_3m
7,5727,-0.002475472408961707,-0.0025,0.006111402130260171,0.0007533112729543448,validation,etf_execution_next_open_1m_net_stress,-24.75472408961707,-25.0,top50_leader_lead_etf_3m
8,5361,-0.0024635861536771637,-0.0025,0.006155567991046447,0.0007376230130056498,validation,etf_execution_next_open_1m_net_stress,-24.635861536771635,-25.0,top50_leader_lead_etf_3m
9,4745,-0.0024555038970692244,-0.0025,0.011380400421496312,0.0008723733860342897,validation,etf_execution_next_open_1m_net_stress,-24.555038970692245,-25.0,top50_leader_lead_etf_3m
10,3839,-0.002417711949706268,-0.0025,0.04532430320395937,0.0017988459555919201,validation,etf_execution_next_open_1m_net_stress,-24.17711949706268,-25.0,top50_leader_lead_etf_3m
1,3817,-0.00018745781332850955,-0.0002474634991339597,0.3793555148022007,0.00220273234310896,validation,etf_markout_close_3m,-1.8745781332850955,-2.474634991339597,top50_leader_lead_etf_3m
2,4643,-0.00011539454509296076,-0.00023512814483905853,0.3521430109842774,0.0010204717020273744,validation,etf_markout_close_3m,-1.1539454509296077,-2.3512814483905853,top50_leader_lead_etf_3m
3,5337,-4.424494143756165e-05,0.0,0.378489788270564,0.0009665327537594713,validation,etf_markout_close_3m,-0.44244941437561647,0.0,top50_leader_lead_etf_3m
4,5529,-3.9181214446266425e-05,0.0,0.38126243443660696,0.0008977353345744981,validation,etf_markout_close_3m,-0.39181214446266427,0.0,top50_leader_lead_etf_3m
5,5692,-8.128387967654958e-06,0.0,0.3977512297962052,0.0008995822515717838,validation,etf_markout_close_3m,-0.08128387967654958,0.0,top50_leader_lead_etf_3m
6,5640,3.317538587276239e-05,0.0,0.42411347517730497,0.0009028617472235079,validation,etf_markout_close_3m,0.3317538587276239,0.0,top50_leader_lead_etf_3m
7,5676,4.298013151411308e-05,0.0,0.4397463002114165,0.0009225439010128185,validation,etf_markout_close_3m,0.4298013151411308,0.0,top50_leader_lead_etf_3m
8,5315,7.933688033155203e-05,0.0,0.44816556914393224,0.0009189110766604985,validation,etf_markout_close_3m,0.7933688033155203,0.0,top50_leader_lead_etf_3m
9,4698,0.00010790311810616402,0.0,0.4678586632609621,0.0010856438346870264,validation,etf_markout_close_3m,1.0790311810616402,0.0,top50_leader_lead_etf_3m
10,3804,0.00016067440959352294,0.0,0.48580441640378547,0.0022129255215937002,validation,etf_markout_close_3m,1.6067440959352295,0.0,top50_leader_lead_etf_3m
1,3796,-0.00012138837716054594,0.0,0.4185985247629083,0.0025326964275630788,validation,etf_execution_next_open_3m,-1.2138837716054593,0.0,top50_leader_lead_etf_3m
2,4616,-6.459858742950168e-05,0.0,0.3968804159445407,0.0011842900167502337,validation,etf_execution_next_open_3m,-0.6459858742950169,0.0,top50_leader_lead_etf_3m
3,5300,7.034638403542459e-06,0.0,0.4216981132075472,0.001123098435140363,validation,etf_execution_next_open_3m,0.07034638403542459,0.0,top50_leader_lead_etf_3m
4,5479,-1.1088871808432613e-05,0.0,0.410658879357547,0.0010084008554705648,validation,etf_execution_next_open_3m,-0.11088871808432613,0.0,top50_leader_lead_etf_3m
5,5643,-1.3306962153831208e-05,0.0,0.4081162502215134,0.0010527679916223164,validation,etf_execution_next_open_3m,-0.1330696215383121,0.0,top50_leader_lead_etf_3m
6,5596,2.733976117212563e-05,0.0,0.42030021443888493,0.001015726067823459,validation,etf_execution_next_open_3m,0.2733976117212563,0.0,top50_leader_lead_etf_3m
7,5611,9.409391974791954e-06,0.0,0.4336125467831046,0.0010619656129193442,validation,etf_execution_next_open_3m,0.09409391974791954,0.0,top50_leader_lead_etf_3m
8,5262,5.5308035456475795e-05,0.0,0.4372862029646522,0.0010582919386181594,validation,etf_execution_next_open_3m,0.5530803545647579,0.0,top50_leader_lead_etf_3m
9,4639,5.1770581405067605e-05,0.0,0.44169001940073294,0.001284421943757289,validation,etf_execution_next_open_3m,0.5177058140506761,0.0,top50_leader_lead_etf_3m
10,3771,0.00011122507803942385,0.0,0.4619464333068152,0.0025728518992889395,validation,etf_execution_next_open_3m,1.1122507803942385,0.0,top50_leader_lead_etf_3m
1,3796,-6.685897896209417e-05,-3.639896079909999e-05,0.4849841938883035,0.0023413155100943457,validation,etf_execution_next_vwap_3m,-0.6685897896209417,-0.3639896079909999,top50_leader_lead_etf_3m
2,4615,-4.010839406424773e-05,-2.9120266631932346e-05,0.4799566630552546,0.001087489513737307,validation,etf_execution_next_vwap_3m,-0.40108394064247727,-0.29120266631932346,top50_leader_lead_etf_3m
3,5300,2.9111651325126838e-05,1.2431947606694749e-05,0.5105660377358491,0.0010332625809558547,validation,etf_execution_next_vwap_3m,0.29111651325126836,0.12431947606694749,top50_leader_lead_etf_3m
4,5479,4.7575849038510106e-06,-1.6873417718610284e-06,0.4979010768388392,0.0009087046155897004,validation,etf_execution_next_vwap_3m,0.04757584903851011,-0.016873417718610284,top50_leader_lead_etf_3m
5,5641,-1.3652332027902204e-06,-9.594322610606554e-06,0.4906931395142705,0.0009571769635403624,validation,etf_execution_next_vwap_3m,-0.013652332027902203,-0.09594322610606554,top50_leader_lead_etf_3m
6,5596,3.7614869062771125e-05,-3.393827184172693e-06,0.4962473195139385,0.0009222343729419955,validation,etf_execution_next_vwap_3m,0.3761486906277112,-0.03393827184172693,top50_leader_lead_etf_3m
7,5611,7.197265290321558e-06,9.210308177021176e-06,0.5090001782213509,0.0009660410722024618,validation,etf_execution_next_vwap_3m,0.07197265290321558,0.09210308177021176,top50_leader_lead_etf_3m
8,5262,5.058259390373319e-05,1.879975021457092e-05,0.5140630938806537,0.0009865178162870812,validation,etf_execution_next_vwap_3m,0.5058259390373319,0.1879975021457092,top50_leader_lead_etf_3m
9,4639,3.283762619837413e-05,1.2031639577747555e-05,0.5108859668031903,0.0011576700433322427,validation,etf_execution_next_vwap_3m,0.3283762619837413,0.12031639577747555,top50_leader_lead_etf_3m
10,3768,7.069316681700216e-05,5.360040029711577e-06,0.5013269639065817,0.0023290293490117243,validation,etf_execution_next_vwap_3m,0.7069316681700215,0.05360040029711577,top50_leader_lead_etf_3m
1,3796,-0.001971388377160546,-0.0018499999999999999,0.10484720758693361,0.002532696427563079,validation,etf_execution_next_open_3m_net_base,-19.71388377160546,-18.5,top50_leader_lead_etf_3m
2,4616,-0.0019145985874295017,-0.0018499999999999999,0.04354419410745234,0.001184290016750234,validation,etf_execution_next_open_3m_net_base,-19.145985874295018,-18.5,top50_leader_lead_etf_3m
3,5300,-0.0018429653615964574,-0.0018499999999999999,0.0430188679245283,0.0011230984351403633,validation,etf_execution_next_open_3m_net_base,-18.429653615964575,-18.5,top50_leader_lead_etf_3m
4,5479,-0.0018610888718084326,-0.0018499999999999999,0.03394780069355722,0.0010084008554705646,validation,etf_execution_next_open_3m_net_base,-18.610888718084325,-18.5,top50_leader_lead_etf_3m
5,5643,-0.0018633069621538311,-0.0018499999999999999,0.0354421407052986,0.0010527679916223162,validation,etf_execution_next_open_3m_net_base,-18.63306962153831,-18.5,top50_leader_lead_etf_3m
6,5596,-0.0018226602388278744,-0.0018499999999999999,0.03770550393137956,0.001015726067823459,validation,etf_execution_next_open_3m_net_base,-18.226602388278742,-18.5,top50_leader_lead_etf_3m
7,5611,-0.001840590608025208,-0.0018499999999999999,0.03635715558723935,0.0010619656129193442,validation,etf_execution_next_open_3m_net_base,-18.40590608025208,-18.5,top50_leader_lead_etf_3m
8,5262,-0.0017946919645435242,-0.0018499999999999999,0.04656024325351577,0.0010582919386181596,validation,etf_execution_next_open_3m_net_base,-17.94691964543524,-18.5,top50_leader_lead_etf_3m
9,4639,-0.0017982294185949325,-0.0018499999999999999,0.05539987066178056,0.0012844219437572891,validation,etf_execution_next_open_3m_net_base,-17.982294185949325,-18.5,top50_leader_lead_etf_3m
10,3771,-0.0017387749219605762,-0.0018499999999999999,0.11455847255369929,0.0025728518992889395,validation,etf_execution_next_open_3m_net_base,-17.387749219605762,-18.5,top50_leader_lead_etf_3m
1,3796,-0.002621388377160546,-0.0025,0.06506849315068493,0.0025326964275630796,validation,etf_execution_next_open_3m_net_stress,-26.21388377160546,-25.0,top50_leader_lead_etf_3m
2,4616,-0.0025645985874295017,-0.0025,0.02123050259965338,0.001184290016750234,validation,etf_execution_next_open_3m_net_stress,-25.645985874295018,-25.0,top50_leader_lead_etf_3m
