period,cost,left,right,fit_origin,window_start,window_end,days,end_censored,accepted_feature,primary_policy,no_factor_policy,left_window_return,right_window_return,window_return_gap,annual_arithmetic_contribution,left_start_shares,right_start_shares
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2017-07-03T00:00:00,2017-07-10,2017-08-04,20,False,False,PASSIVE,PASSIVE,0.018685162547817713,0.017680180598018902,0.001004981949798811,0.0002037861212596313,0,54700
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2017-08-01T00:00:00,2017-08-07,2017-09-01,20,False,False,PASSIVE,PASSIVE,0.029569632141497326,0.02858851791295902,0.0009811142285383045,0.00018812124903991678,46300,54700
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2017-09-01T00:00:00,2017-09-04,2017-10-13,25,False,False,PASSIVE,PASSIVE,0.025289824047424858,0.025183665060874993,0.00010615898654986466,2.1237939731544144e-05,54100,54700
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2017-10-09T00:00:00,2017-10-16,2017-11-03,15,False,False,PASSIVE,PASSIVE,0.01403349430405676,0.014027200655063687,6.293648993072054e-06,1.2529698000480656e-06,60300,65700
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2017-11-01T00:00:00,2017-11-06,2017-12-01,20,False,False,PASSIVE,PASSIVE,0.010284049588332511,0.010272646391821683,1.140319651082855e-05,2.4097968247815278e-06,60300,65700
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2017-12-01T00:00:00,2017-12-04,2018-01-05,24,False,False,PASSIVE,PASSIVE,0.019881511071696556,0.01988449600842901,-2.9849367324530363e-06,-6.052606056678261e-07,37700,41100
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-01-02T00:00:00,2018-01-08,2018-02-02,20,False,False,PASSIVE,PASSIVE,0.01966205929882725,0.019664820317695453,-2.7610188682025694e-06,-4.789798595187457e-07,37700,41100
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-02-01T00:00:00,2018-02-05,2018-03-02,15,False,True,LOW_Q75,PASSIVE,-0.05912117349569623,-0.0661130946846149,0.0069919211889186705,0.0014706865252762879,56900,62000
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-03-01T00:00:00,2018-03-05,2018-04-13,28,False,False,PASSIVE,PASSIVE,-0.026853021831988233,-0.025396317959791692,-0.0014567038721965408,-0.00030027109857235553,0,29100
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-04-02T00:00:00,2018-04-16,2018-05-04,13,False,False,PASSIVE,PASSIVE,-0.014934701471903566,-0.014903736214576857,-3.0965257326709406e-05,-5.95673659493177e-06,36900,39900
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-05-02T00:00:00,2018-05-07,2018-06-01,20,False,False,PASSIVE,PASSIVE,0.0011171357767325585,0.0011147844908514504,2.3512858811081117e-06,7.838303133310413e-07,36900,39900
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-06-01T00:00:00,2018-06-04,2018-07-06,24,False,False,PASSIVE,PASSIVE,-0.06089566651682943,-0.0607676393930866,-0.00012802712374282432,-2.639940588725461e-05,36900,39900
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-07-02T00:00:00,2018-07-09,2018-08-03,20,False,False,PASSIVE,PASSIVE,-0.0033314741026498895,-0.0033295513542577204,-1.9227483921691046e-06,-1.762046186702756e-07,36900,39900
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-08-01T00:00:00,2018-08-06,2018-09-07,25,False,False,PASSIVE,PASSIVE,-0.0032166405713309754,-0.0032130179953653304,-3.6225759656449696e-06,-5.011724382403194e-07,30300,32800
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-09-03T00:00:00,2018-09-10,2018-10-12,19,False,True,LOW_Q75,PASSIVE,0.01881125860086974,-0.010405977998630855,0.029217236599500596,0.005654922658234274,30300,32800
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-10-08T00:00:00,2018-10-15,2018-11-02,15,False,False,PASSIVE,PASSIVE,0.01176129147626681,0.012883958986853239,-0.001122667510586428,-0.00021842568506565778,0,32800
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-11-01T00:00:00,2018-11-05,2018-12-07,25,False,True,LOW_Q75,PASSIVE,0.019521989873301004,-0.019175032614079268,0.03869702248738027,0.007658300654658075,21800,22900
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2018-12-03T00:00:00,2018-12-10,2019-01-04,18,False,False,PASSIVE,PASSIVE,-0.01768599487847855,-0.02389926646883256,0.006213271590354008,0.00125589102935292,0,39000
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-01-02T00:00:00,2019-01-07,2019-02-01,20,False,False,CASH,CASH,0.0018820962621719506,0.04003358593984707,-0.03815148967767512,-0.007471076233905179,43000,39000
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-02-01T00:00:00,2019-02-11,2019-03-01,15,False,False,CASH,CASH,0.0,0.09410289870842181,-0.09410289870842181,-0.018188778260333247,0,46800
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-03-01T00:00:00,2019-03-04,2019-04-12,29,False,False,PASSIVE,PASSIVE,0.017749946210971368,0.02319191994352776,-0.005441973732556393,-0.00106116659357687,0,43100
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-04-01T00:00:00,2019-04-15,2019-05-10,17,False,False,PASSIVE,PASSIVE,-0.022128775303940418,-0.022042840088079885,-8.59352158605331e-05,-1.683319650732976e-05,19200,22000
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-05-06T00:00:00,2019-05-13,2019-06-14,24,False,False,PASSIVE,PASSIVE,-0.004318614369124951,-0.004301465385405878,-1.714898371907303e-05,-3.1424632212833197e-06,19200,22000
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-06-03T00:00:00,2019-06-17,2019-07-05,15,False,False,PASSIVE,PASSIVE,0.037342736293975776,0.0373934374996554,-5.070120567962633e-05,-9.865241187798725e-06,19200,22000
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-07-01T00:00:00,2019-07-08,2019-08-02,20,False,False,PASSIVE,PASSIVE,-0.019079163709713298,-0.019081878306492994,2.714596779695988e-06,5.208906645461065e-07,32900,37900
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-08-01T00:00:00,2019-08-05,2019-09-06,25,False,False,PASSIVE,PASSIVE,0.03848712558956535,0.03846276557213857,2.4360017426783287e-05,4.79049355039104e-06,39400,45300
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-09-02T00:00:00,2019-09-09,2019-10-11,19,False,False,PASSIVE,PASSIVE,-0.006946962955905245,-0.006942529758605653,-4.433197299591463e-06,-7.991959929910568e-07,39400,45300
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-10-08T00:00:00,2019-10-14,2019-11-01,15,False,False,CASH,CASH,0.002901800481746708,0.010456502839440773,-0.007554702357694065,-0.0015542363154006757,46800,53800
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-11-01T00:00:00,2019-11-04,2019-12-06,25,False,False,PASSIVE,PASSIVE,-0.013452224705837512,-0.01257827996331018,-0.0008739447425273328,-0.00017607308028026343,0,61200
early,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-12-02T00:00:00,2019-12-09,2019-12-31,17,True,False,PASSIVE,PASSIVE,0.04545133139701529,0.04544274964375039,8.581753264902403e-06,1.6669530341757076e-06,54400,63100
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2019-12-02T00:00:00,2020-01-02,2020-01-03,2,False,False,PASSIVE,PASSIVE,0.0031413077999999928,0.0031413077999999928,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-01-02T00:00:00,2020-01-06,2020-02-07,19,False,False,PASSIVE,PASSIVE,-0.051459350341389376,-0.051459350341389376,0.0,0.0,41400,41400
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-02-03T00:00:00,2020-02-10,2020-03-06,20,False,False,CASH,CASH,-0.004906365068333751,-0.004906365068333751,0.0,0.0,41000,41000
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-03-02T00:00:00,2020-03-09,2020-04-03,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-04-01T00:00:00,2020-04-07,2020-05-08,21,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-05-06T00:00:00,2020-05-11,2020-06-05,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-06-01T00:00:00,2020-06-08,2020-07-03,18,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-07-01T00:00:00,2020-07-06,2020-08-07,25,False,False,PASSIVE,PASSIVE,0.03417599706573182,0.03417599706573182,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-08-03T00:00:00,2020-08-10,2020-09-04,20,False,False,PASSIVE,PASSIVE,0.00530188922139585,0.00530188922139585,0.0,0.0,13500,13500
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-09-01T00:00:00,2020-09-07,2020-10-09,19,False,False,PASSIVE,PASSIVE,-0.010148281976631202,-0.010148281976631202,0.0,0.0,22200,22200
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-10-09T00:00:00,2020-10-12,2020-11-06,20,False,False,PASSIVE,PASSIVE,0.02414992220969525,0.02414992220969525,0.0,0.0,22200,22200
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-11-02T00:00:00,2020-11-09,2020-12-04,20,False,False,PASSIVE,PASSIVE,0.02494125236310607,0.02494125236310607,0.0,0.0,22200,22200
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-12-01T00:00:00,2020-12-07,2021-01-08,24,False,False,PASSIVE,PASSIVE,0.055411181427603706,0.055411181427603706,0.0,0.0,26300,26300
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-01-04T00:00:00,2021-01-11,2021-02-05,20,False,False,PASSIVE,PASSIVE,-0.003159763798683324,-0.003159763798683324,0.0,0.0,26300,26300
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-02-01T00:00:00,2021-02-08,2021-03-05,15,False,False,PASSIVE,PASSIVE,-0.01719710483381154,-0.01719710483381154,0.0,0.0,19600,19600
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-03-01T00:00:00,2021-03-08,2021-04-02,20,False,False,PASSIVE,PASSIVE,-0.007346859392147076,-0.007346859392147076,0.0,0.0,14800,14800
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-04-01T00:00:00,2021-04-06,2021-05-07,21,False,False,PASSIVE,PASSIVE,-0.014947452650127535,-0.014947452650127535,0.0,0.0,14800,14800
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-05-06T00:00:00,2021-05-10,2021-06-04,20,False,False,PASSIVE,PASSIVE,0.03870296880036861,0.03870296880036861,0.0,0.0,26700,26700
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-06-01T00:00:00,2021-06-07,2021-07-02,19,False,False,PASSIVE,PASSIVE,-0.028766883900484874,-0.028766883900484874,0.0,0.0,22400,22400
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-07-01T00:00:00,2021-07-05,2021-08-06,25,False,False,PASSIVE,PASSIVE,-0.02176808003528985,-0.02176808003528985,0.0,0.0,36100,36100
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-08-02T00:00:00,2021-08-09,2021-09-03,20,False,True,LOW_Q75,PASSIVE,-0.011283315871088884,-0.007091786977680203,-0.00419152889340868,-0.0006394975553697731,19300,19300
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-09-01T00:00:00,2021-09-06,2021-10-08,18,False,True,LOW_Q75,PASSIVE,0.03815107124335748,0.010494726190042547,0.027656345053314935,0.004011468839201083,18000,19300
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-10-08T00:00:00,2021-10-11,2021-11-05,20,False,True,LOW_Q75,PASSIVE,-0.013064613719675822,-0.013177572851577501,0.00011295913190167983,1.6720967928428603e-05,26500,24400
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-11-01T00:00:00,2021-11-08,2021-12-03,20,False,True,LOW_Q75,PASSIVE,0.008928833327093821,0.011537480007147494,-0.0026086466800536723,-0.00038780996368277196,32900,34000
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-12-01T00:00:00,2021-12-06,2022-01-07,24,False,True,LOW_Q75,PASSIVE,0.01793473058373518,-0.009947083972885018,0.0278818145566202,0.004112952459570188,37300,39700
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-01-04T00:00:00,2022-01-10,2022-02-11,20,False,True,LOW_Q75,PASSIVE,-0.03718082892878283,-0.03718188952321544,1.060594432611417e-06,1.0654736466357446e-07,31500,30100
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-02-07T00:00:00,2022-02-14,2022-03-04,15,False,True,LOW_Q75,PASSIVE,-0.01377418490564164,-0.01379378820332211,1.9603297680470533e-05,2.860375361372786e-06,32600,31100
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-03-01T00:00:00,2022-03-07,2022-04-01,20,False,True,LOW_Q75,PASSIVE,-0.03515745920716584,-0.03512218673799061,-3.5272469175229304e-05,-4.518578654883468e-06,26400,25200
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-04-01T00:00:00,2022-04-06,2022-05-06,20,False,True,LOW_Q75,PASSIVE,-0.03581084482859387,-0.035794536555047385,-1.6308273546483676e-05,-2.489970945774948e-06,14200,13500
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-05-05T00:00:00,2022-05-09,2022-06-10,24,False,True,LOW_Q75,PASSIVE,0.019575294352200734,0.04152394703638573,-0.021948652684185,-0.0031879236926058104,21400,20400
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-06-01T00:00:00,2022-06-13,2022-07-01,15,False,True,LOW_Q75,PASSIVE,0.017359478828302022,0.03705594217512065,-0.019696463346818627,-0.00287834043099104,17400,21100
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-07-01T00:00:00,2022-07-04,2022-08-05,25,False,False,PASSIVE,PASSIVE,-0.038005977504409594,-0.038504504453847344,0.0004985269494377498,7.517626830359282e-05,25600,27300
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-08-01T00:00:00,2022-08-08,2022-09-02,20,False,False,CASH,CASH,-0.004052475258910393,-0.004051711814591075,-7.63444319318296e-07,-1.1376448600679041e-07,36400,36100
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-09-01T00:00:00,2022-09-05,2022-10-14,24,False,True,LOW_Q25,CASH,-0.010547101825651106,0.0,-0.010547101825651106,-0.0015386593854556502,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-10-10T00:00:00,2022-10-17,2022-11-04,15,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-11-01T00:00:00,2022-11-07,2022-12-02,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-12-01T00:00:00,2022-12-05,2023-01-06,24,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-01-03T00:00:00,2023-01-09,2023-02-03,15,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-02-01T00:00:00,2023-02-06,2023-03-03,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-03-01T00:00:00,2023-03-06,2023-04-07,24,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-04-03T00:00:00,2023-04-10,2023-05-05,17,False,False,PASSIVE,PASSIVE,-0.027870674140465845,-0.027867048653599902,-3.62548686594355e-06,-5.300014761587775e-07,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-05-04T00:00:00,2023-05-08,2023-06-02,20,False,False,PASSIVE,PASSIVE,-0.02988419298702627,-0.02989019060215925,5.9976151329799166e-06,8.80166265616392e-07,39600,39700
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-06-01T00:00:00,2023-06-05,2023-07-07,23,False,False,CASH,CASH,-0.001684015096505842,-0.0016848162222234953,8.011257176532283e-07,1.1937957122665101e-07,33400,33500
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-07-03T00:00:00,2023-07-10,2023-08-04,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-08-01T00:00:00,2023-08-07,2023-09-01,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-09-01T00:00:00,2023-09-04,2023-10-13,24,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-10-09T00:00:00,2023-10-16,2023-11-03,15,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-11-01T00:00:00,2023-11-06,2023-12-01,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-12-01T00:00:00,2023-12-04,2024-01-05,24,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-01-02T00:00:00,2024-01-08,2024-02-02,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-02-01T00:00:00,2024-02-05,2024-03-01,14,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-03-01T00:00:00,2024-03-04,2024-04-12,28,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-04-01T00:00:00,2024-04-15,2024-05-10,17,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-05-06T00:00:00,2024-05-13,2024-06-07,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-06-03T00:00:00,2024-06-11,2024-07-05,19,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-07-01T00:00:00,2024-07-08,2024-08-02,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-08-01T00:00:00,2024-08-05,2024-09-06,25,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-09-02T00:00:00,2024-09-09,2024-10-11,18,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-10-08T00:00:00,2024-10-14,2024-11-01,15,False,False,PASSIVE,PASSIVE,-0.0004663145000703972,-0.0004651440643668181,-1.170435703579109e-06,-1.417347105789376e-07,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-11-01T00:00:00,2024-11-04,2024-12-06,25,False,False,PASSIVE,PASSIVE,-0.002109689116768454,-0.0021043913948247672,-5.297721943686717e-06,-5.739389755776594e-07,7500,7500
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-12-02T00:00:00,2024-12-09,2025-01-03,19,False,False,PASSIVE,PASSIVE,-0.0315136990560837,-0.031521812939130034,8.113883046334536e-06,1.2494893250739936e-06,20800,20800
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-01-02T00:00:00,2025-01-06,2025-02-07,19,False,False,PASSIVE,PASSIVE,0.018159748820043342,0.018110635221667115,4.9113598376226975e-05,7.385218696773207e-06,31000,31100
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-02-05T00:00:00,2025-02-10,2025-03-07,20,False,False,PASSIVE,PASSIVE,0.003741906122155747,0.0050247135110648156,-0.0012828073889090685,-0.00019143637329109735,25900,25900
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-03-03T00:00:00,2025-03-10,2025-04-11,24,False,False,PASSIVE,PASSIVE,-0.03714272212319658,-0.037119698141329094,-2.302398186748711e-05,-3.2306933928456747e-06,32000,32100
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-04-01T00:00:00,2025-04-14,2025-05-09,17,False,False,CASH,CASH,0.003145862897617313,0.003143837668352134,2.025229265179007e-06,3.017890900082018e-07,32000,32100
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-05-06T00:00:00,2025-05-12,2025-06-06,19,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-06-03T00:00:00,2025-06-09,2025-07-04,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-07-01T00:00:00,2025-07-07,2025-08-01,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-08-01T00:00:00,2025-08-04,2025-09-05,25,False,False,PASSIVE,PASSIVE,0.09812503233748004,0.09801416239623495,0.0001108699412450953,1.531889212927638e-05,0,0
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-09-01T00:00:00,2025-09-08,2025-10-10,19,False,False,PASSIVE,PASSIVE,0.019208802872409114,0.01922900948549744,-2.0206613088324943e-05,-3.04976188338319e-06,31100,31200
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-10-09T00:00:00,2025-10-13,2025-11-07,20,False,False,PASSIVE,PASSIVE,0.008775201115467368,0.008783814376907229,-8.613261439860409e-06,-1.3593743337457573e-06,21400,21500
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-11-03T00:00:00,2025-11-10,2025-12-05,20,False,False,PASSIVE,PASSIVE,-0.01219839364973363,-0.012205160541580162,6.766891846532452e-06,1.0024819843277387e-06,21400,21500
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-12-01T00:00:00,2025-12-08,2026-01-09,23,False,False,PASSIVE,PASSIVE,0.03248050183838691,0.03246198857556748,1.8513262819430665e-05,2.7375887628218036e-06,27100,27200
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-01-05T00:00:00,2026-01-12,2026-02-06,20,False,False,PASSIVE,PASSIVE,-0.020937899097638213,-0.02092035158815342,-1.7547509484794332e-05,-2.5049202812005043e-06,31600,31700
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-02-02T00:00:00,2026-02-09,2026-03-06,14,False,False,PASSIVE,PASSIVE,0.0050692058107759674,0.005060145357978385,9.060452797582386e-06,1.2538474729501008e-06,37900,38000
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-03-02T00:00:00,2026-03-09,2026-04-03,20,False,False,PASSIVE,PASSIVE,-0.032235604770562865,-0.032230500635912596,-5.104134650268932e-06,-7.421124533718105e-07,26700,26800
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-04-01T00:00:00,2026-04-07,2026-05-08,21,False,True,HIGH_Q50,PASSIVE,0.026998300487440785,0.05047532294929824,-0.023477022461857455,-0.003403454362728927,23000,23100
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-05-06T00:00:00,2026-05-11,2026-06-05,20,False,True,HIGH_Q50,PASSIVE,-0.015578913275460016,-0.004168016188264012,-0.011410897087196004,-0.0017462973308467358,22800,23400
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-06-01T00:00:00,2026-06-08,2026-07-03,19,False,True,HIGH_Q50,PASSIVE,-0.007787196385014794,0.004593134660081821,-0.012380331045096615,-0.0019664661929206296,25100,26100
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-07-01T00:00:00,2026-07-06,2026-08-07,25,False,False,PASSIVE,PASSIVE,-0.011757549562892322,-0.010311340549730263,-0.0014462090131620586,-0.00022710650195627597,0,15800
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-08-03T00:00:00,2026-08-10,2026-09-04,20,False,False,PASSIVE,PASSIVE,-0.014684251120897218,-0.014775665140807082,9.141401990986342e-05,1.3687331102652733e-05,14000,15800
main,BASE,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2026-09-01T00:00:00,2026-09-07,2026-09-11,5,True,False,PASSIVE,PASSIVE,-0.005048130610314061,-0.005051917047433019,3.786437118957764e-06,5.6202174557161e-07,24200,25500
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2019-12-02T00:00:00,2020-01-02,2020-01-03,2,False,False,PASSIVE,PASSIVE,0.0031413077999999928,0.0031413077999999928,0.0,0.0,0,0
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-01-02T00:00:00,2020-01-06,2020-02-07,19,False,False,PASSIVE,PASSIVE,-0.051459350341389376,-0.051459350341389376,0.0,0.0,41400,41400
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-02-03T00:00:00,2020-02-10,2020-03-06,20,False,False,CASH,CASH,-0.004906365068333751,0.013237957084829555,-0.018144322153163306,-0.0027203861951344143,41000,41000
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-03-02T00:00:00,2020-03-09,2020-04-03,20,False,False,CASH,CASH,0.0,-0.0405728978729496,0.0405728978729496,0.006091494568985238,0,13500
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-04-01T00:00:00,2020-04-07,2020-05-08,21,False,False,CASH,CASH,0.0,0.04020155350294918,-0.04020155350294918,-0.005903272117133477,0,19100
